study_id,site_id,core_id,impact_class
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_2,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_3,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_4,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_5,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_6,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_1,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_2,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_3,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_4,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_5,natural
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_6,natural
