study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,depth_interval_notes
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,5,10,0.31800728044418064,0.17422077038246916,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,10,15,0.5355801505465587,0.1361582428105456,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,15,20,0.6559753746592216,0.12316542288557232,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,20,25,0.533899239913223,0.1724957949074878,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,25,30,0.4858882299485746,0.21019407695923745,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,37,42,1.04374044638683,0.07828040742959815,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-4,gouge auger used,51,56,1.7692634985003126,0.02927322978706862,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-5,gouge auger used,0,5,0.2717822380274514,0.14012170643897154,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-5,gouge auger used,5,10,0.5156193367756983,0.16675324675324665,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-5,gouge auger used,10,15,0.7260483366863999,0.1315781991868767,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-5,gouge auger used,15,20,0.9687298093742284,0.07685556372607197,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-5,gouge auger used,20,25,1.2306366974308331,0.05319017647784725,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-5,gouge auger used,25,30,1.3784517762497832,0.04867918585882428,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,0,5,0.35561765586506483,0.12221379390827372,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,5,10,0.6923250671051043,0.10514205439968978,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,10,15,0.8255372347969513,0.08730117066512662,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,15,20,0.9153608967658228,0.09044214438737291,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,20,25,0.8614666995845,0.09620764309518642,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,25,30,0.8866803590845341,0.09160305343511412,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,37,42,0.7348731175114118,0.14759088537136894,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-6,gouge auger used,49,54,1.0839772446723013,0.06943768257059425,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,0,5,0.4294726668172482,0.19144275296009777,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,5,10,0.5612140377049267,0.13959576020254916,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,10,15,0.6915896687030199,0.11465756003119223,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,15,20,0.6476758784071271,0.13786397697513436,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,20,25,0.8134556896198517,0.11046163069544392,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,25,30,0.5502881185882452,0.17912058978409673,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,37,42,0.5967232748341414,0.17007421420256083,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Anchor_River,AR-7,gouge auger used,54,59,1.5154459928666355,0.04549167772899019,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,0,5,0.9567533211117124,0.07013853054419887,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,5,10,1.24565983621627,0.05660477594496259,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,10,15,1.252698649493363,0.04849921011058469,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,15,20,1.2483913159954407,0.04915132881270261,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,20,25,1.2087848591974704,0.06419673366158195,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,25,30,1.21088599748914,0.06237104845020944,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,37,42,1.305437220614268,0.05835856573705168,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,57,62,1.0016126236388565,0.143382352941176,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-1,gouge auger used,69,74,1.4783609020186688,0.06813593539703927,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,0,5,0.3827223398276017,0.188617793268956,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,5,10,0.7960162417989948,0.13139297492540414,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,10,15,0.8063118194281752,0.20100596125186243,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,15,20,0.7957010710552441,0.2177514792899409,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,20,25,0.8034752827344215,0.21161070673867083,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,25,30,0.6089098769258247,0.2152925980006738,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-2,gouge auger used,37,42,0.5956727056883067,0.24280668601381297,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,0,5,0.3625514122275743,0.2475597852611024,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,5,10,0.5468212404069905,0.17496916724757344,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,10,15,0.47569770923397753,0.15194094438080644,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,15,20,0.9810214683804952,0.10655438237550716,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,20,25,0.7279393611489026,0.1559665610315816,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,25,30,0.860626244267832,0.15311662428699027,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,37,42,1.0346004948180678,0.1094543515061571,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-3,gouge auger used,72,77,0.7630283706197832,0.1437384167328566,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,0,5,0.8650386346803381,0.10434954527481202,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,5,10,1.0839772446723013,0.10709909183998952,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,10,15,1.4388595021352817,0.07416009078673048,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,15,20,1.5706008730229604,0.05686831809154599,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,20,25,1.6018027766542524,0.02859084510460676,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,25,30,1.513660025318717,0.05147723574295688,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,37,42,1.23809573836626,0.0606365522152389,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-4,gouge auger used,72,77,1.39557605332689,0.07053514034711783,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,0,5,1.320565416314288,0.06892627672053128,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,5,10,1.4162722654998343,0.06529154010854951,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,10,15,1.6524402094834876,0.03536572077891752,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,15,20,1.573227295887547,0.0678699159943441,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,20,25,1.597285329327163,0.07639785938365057,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,25,30,1.5695503038771257,0.0621282962408828,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-5,gouge auger used,54,59,1.6675684051835082,0.04170423460733222,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,0,5,1.196598257105787,0.16779861949765648,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,5,10,1.4529371286894674,0.04807399688298307,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,10,15,1.6767083567522705,0.03577393983621138,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,15,20,1.563667116660451,0.02686850429281517,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,20,25,1.31699348121845,0.25366277278202654,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,25,30,1.1726452805807548,0.24406452552618155,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,33,38,1.3765607517872809,0.12625205393116806,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,44,49,1.5640873443187848,0.06771424517593613,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-6,gouge auger used,62,67,1.6218686473396964,0.16758614014711548,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,0,5,0.2657288586091516,0.29669573916033587,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,5,10,0.5009817568667826,0.19615872649671215,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,10,15,0.6336654882782748,0.1916764361078546,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,15,20,1.030973930126646,0.08835095691689206,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,20,25,0.885466951721095,0.10294181738940957,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,25,30,0.6851486292699069,0.15873084958217237,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,37,42,1.2479668860605235,0.06768307845331306,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,59,62,0.640981651809868,0.06267057013844118,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,72,77,1.298150473018758,0.13997650743931056,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-7,gouge auger used,95,100,0.3196430166042454,0.3990910566466488,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,0,5,0.7426651888660682,0.100150212369211,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,5,10,0.9989746445136652,0.0588406250698631,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,10,15,1.181911300447017,0.05272633110557662,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,15,20,1.3333371854202014,0.04154789436884908,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,20,25,1.464848481664942,0.04508877582805525,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,25,30,1.596855646546517,0.05544254941845292,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,37,42,1.2133884531945185,0.07782375623060274,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,47,52,0.5715484863925032,0.20152205177372948,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Beluga_Marsh,BM-8,gouge auger used,61,66,1.1061263939739354,0.11838429201806884,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,1,3,0.5286666666666665,0.04744172190362756,0.01890774701795288,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,5,7,1.2302857142857144,0.04553154007724083,0.02572009578857068,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,9,11,1.2254285714285715,0.04134880441053845,0.02888263938442096,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,13,15,1.2091428571428569,0.03724613241439911,0.02888263938442096,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,17,19,1.3082857142857145,0.03291950340408501,0.03279832154863303,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,21,23,1.3582857142857143,0.0345527080938523,0.02335453339688333,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,25,27,1.2671428571428571,0.03290766208251366,0.02992890482567144,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,29,31,1.167714285714286,0.03013038881710397,0.02162748204041609,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Carrie_Bow_Cay,CBC-1,piston corer used,37,39,1.2637142857142858,0.03510022977577031,0.02318746213668895,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,0,5,0.5591128994132571,0.21588415971917468,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,5,10,0.6572360576342234,0.16272922517759728,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,10,15,0.5780231440382827,0.18242466068553032,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,15,20,0.5035377915985985,0.16362359550561537,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,20,25,0.6426331465071203,0.1527848748083823,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,25,30,0.6984183681509458,0.12730931644233295,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,37,42,0.8401401459240544,0.1031492649087546,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,72,77,0.6187852268966714,0.11774268462610096,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,122,127,0.7048268399405379,0.12564147938417908,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,172,177,0.6237229018820947,0.1452762923351142,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,217,222,0.6985234250655292,0.1249173826834099,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,257,262,0.7013599617592832,0.11620008887196068,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,272,277,0.8146113156802699,0.1179053504634899,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,320,325,0.7453788089697594,0.11543832428239038,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Camp,CC-1,gouge auger used,345,350,0.6488315044675453,0.13771469710994494,NA,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,China_Poot,CP-1,gouge auger used,0,5,0.6323375688779397,0.11392315826577364,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-1,gouge auger used,5,10,1.2441890394121016,0.06363566071290502,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-1,gouge auger used,10,15,1.6907859833064562,0.04519706098898658,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-1,gouge auger used,15,20,1.563877230489618,0.04797340463289401,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,0,5,0.7966465832864955,0.10583056153394647,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,5,10,0.7719582083593787,0.14092127218486147,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,10,15,0.8420311703865568,0.11212664141700476,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,15,20,0.8353075278532144,0.06273924452897425,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-3,gouge auger used,0,5,0.33460627294836975,0.2086127584104639,NA,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
