S067,"Kuijper DPJ & Bakker JP. 2012 Below- and above-ground vertebrate herbivory and abiotic factors alternate in shaping salt-marsh plant communities. Journal of Experimental Marine Biology and Ecology 432-433, 17-28. "
S068,"Kuijper DP, Nijhoff DJ & Bakker JP. 2004 Herbivory and competition slow down invasion of a tall grass along a productivity gradient. Oecologia 141, 452-459."
S069,"Lake BC, Schmutz JA, Lindberg MS, Ely CR, Eldridge WD & Broerman FJ. 2008 Body mass of prefledging Emperor Geese Chen canagica: large-scale effects of interspecific densities and food availability. Ibis 150, 527-540. "
S070,"Leffler AJ, Beard KH, Kelsey KC, Choi RT, Schmutz JA & Welker JM. 2019 Cloud cover and delayed herbivory relative to timing of spring onset interact to dampen climate change impacts on net ecosystem exchange in a coastal Alaskan wetland. Environmental Research Letters 14, 084030."
S071,"Li Z, Wang W & Zhang Y. 2014 Recruitment and herbivory affect spread of invasive Spartina alterniflora in China. Ecology 95, 1972-1980."
S072,"Li S & Pennings SC. 2016 Disturbance in Georgia salt marshes: variation across space and time. Ecosphere 7, e01487. "
S073,"Long JD & Porturas LD. 2014 Herbivore Impacts on Marsh Production Depend upon a Compensatory Continuum Mediated by Salinity Stress. PLOS ONE 9, e110419. "
S074,"Marczak LB, Więski K, Denno RF & Pennings SC. 2013 Importance of local vs. geographic variation in salt marsh plant quality for arthropod herbivore communities. Journal of Ecology 101, 1169-1182. "
S075,"McFalls TB. 2004 Effects of disturbance and fertility upon the vegetation of a Louisiana coastal marsh. Hammond, Louisiana, Southeastern Louisiana University."
S076,"MCLAREN JR & JEFFERIES RL. 2004 Initiation and maintenance of vegetation mosaics in an Arctic salt marsh. Journal of Ecology 92, 648-660. "
S077,"Moore A. 2018 Context-dependent consumer control in New England tidal wetlands. PLOS ONE 13, e0197170. "
S078,"Morris JT & Jensen A. 1998 The carbon balance of grazed and non-grazed Spartina anglica saltmarshes at Skallingen, Denmark. Journal of Ecology 86, 229-242."
S079,"Mueller P, Granse D, Nolte S, Do HT, Weingartner M, Hoth S & Jensen K. 2017 Top-down control of carbon sequestration: grazing affects microbial structure and function in salt marsh soils. Ecological Applications 27, 1435-1450."
S080,"Mulder CPH & Ruess RW. 1998 Effects of herbivory on arrowgrass: interactions between geese, neighboring plants, and abiotic factors. Ecological Monographs 68, 275-293."
S081,"Nolte S, Müller F, Schuerch M, Wanner A, Esselink P, Bakker JP & Jensen K. 2013 Does livestock grazing affect sediment deposition and accretion rates in salt marshes? Estuarine, Coastal and Shelf Science 135, 296-305. "
S082,"O PC, Kotanen PM & Abraham KF. 2006 Geese and grazing lawns: responses of the grass Festuca rubra to defoliation in a subarctic coastal marsh. Canadian Journal of Botany 84, 1732-1739."
S083,"Olmstead KL, Denno RF, Morton TC & Romeo JT. 1997 Influence of Prokelisia Planthoppers on Amino Acid Composition and Growth of Spartina alterniflora. Journal of Chemical Ecology 23, 303-321. "
S084,"Olsen YS, Dausse A, Garbutt A, Ford H, Thomas DN & Jones DL. 2011 Cattle grazing drives nitrogen and carbon cycling in a temperate salt marsh. Soil Biology and Biochemistry 43, 531-541. "
S085,"Pamela CO, Kotanen PM & Abraham KF. 2005 Survival and growth of the forage grass Festuca rubra in naturally and artificially devegetated sites in a sub-arctic coastal marsh. Ecoscience 12, 279-285. "
S086,"Pascual J, Alberti J, Daleo P, Fanjul E, Rocca C & Iribarne O. 2019 Herbivory and dropping effects by small mammals on salt-marsh vegetation vary across microhabitats. Journal of Vegetation Science 30, 322-330."
S087,"Pascual J, Alberti J, Daleo P & Iribarne O. 2017 Herbivory and trampling by small mammals modify soil properties and plant assemblages. Journal of Vegetation Science 28, 1028-1035."
S088,"Pennings SC & Silliman BR. 2005 Linking biogeography and community ecology: latitudinal variation in plant–herbivore interaction strength. Ecology 86, 2310-2319. "
S089,"Person BT, Babcock CA & Ruess RW. 1998 Forage variation in brood-rearing areas used by pacific black brant geese on the Yukon-Kuskokwim delta, Alaska. Journal of Ecology 86, 243-259. "
S090,"Person BT, Herzog MP, Ruess RW, Sedinger JS, Anthony RM & Babcock CA. 2003 Feedback dynamics of grazing lawns: coupling vegetation change with animal growth. Oecologia 135, 583-592. "
S091,"Qiu D, Yan J, Ma X, Luo M, Wang Q & Cui B. 2019 Microtopographical modification by a herbivore facilitates the growth of a coastal saltmarsh plant. Marine Pollution Bulletin 140, 431-442. "
S092,"Randall LAJ & Foote AL. 2005 Effects of managed impoundments and herbivory on wetland plant production and stand structure. Wetlands 25, 38-50. "
S093,"Rinehart SA, Schroeter SC & Long JD. 2017 Density-mediated indirect effects from active predators and narrow habitat domain prey. Ecology 98, 2653-2661. "
S094,"Rowcliffe JM, Watkinson AR & Sutherland WJ. 1998 Aggregative responses of brent geese on salt marsh and their impact on plant community dynamics. Oecologia 114, 417-426."
S095,"Ruess RW, McFarland JW, Person B & Sedinger JS. 2019 Geese mediate vegetation state changes with parallel effects on N cycling that leave nutritional legacies for offspring. Ecosphere 10, e02850. "
S096,"Sala NM, Bertness MD & Silliman BR. 2008 The dynamics of bottom-up and top-down control in a New England salt marsh. Oikos 117, 1050-1056. "
S097,"Sammul M, Kauer K & Köster T. 2012 Biomass accumulation during reed encroachment reduces efficiency of restoration of Baltic coastal grasslands. Applied Vegetation Science 15, 219-230."
S098,"Schrama M, Heijning P, Bakker JP, van Wijnen HJ, Berg MP & Olff H. 2013 Herbivore trampling as an alternative pathway for explaining differences in nitrogen mineralization in moist grasslands. Oecologia 172, 231-243. "
S099,"Schultz RA, Anisfeld SC & Hill TD. 2016 Submergence and Herbivory as Divergent Causes of Marsh Loss in Long Island Sound. Estuaries and Coasts 39, 1367-1375."
S100,"Silliman BR & Bertness MD. 2002 A trophic cascade regulates salt marsh primary production. Proceedings of the National Academy of Sciences 99, 10500-10505. "
S101,"Silliman BR, van de Koppel J, Bertness MD, Stanton LE & Mendelssohn IA. 2005 Drought, Snails, and Large-Scale Die-Off of Southern U.S. Salt Marshes. Science 310, 1803-1806. "
S102,"Silliman BR & Newell SY. 2003 Fungal farming in a snail. Proceedings of the National Academy of Sciences 100, 15643-15648. "
S103,"Silliman BR & Zieman JC. 2001 Top-down control of Spartina alterniflora production by periwinkle grazing in a Virginia salt marsh. Ecology 82, 2830-2845. "
S104,"Slocum MG & Mendelssohn IA. 2008 Effects of three stressors on vegetation in an oligohaline marsh. Freshwater Biology 53, 1783-1796. "
S105,"Smith III TJ & Odum WE. 1981 The Effects of Grazing by Snow Geese on Coastal Salt Marshes. Ecology 62, 98-106."
S106,"Sousa WP, Kennedy PG & Mitchell BJ. 2003 Propagule size and predispersal damage by insects affect establishment and early growth of mangrove seedlings. Oecologia 135, 564-575. "
S107,"Srivastava DS & Jefferies RL. 1995 Mosaics of vegetation and soil salinity: a consequence of goose foraging in an arctic salt marsh. Canadian Journal of Botany 73, 75-83. "
S108,"Srivastava DS & Jefferies RL. 1996 A Positive Feedback: Herbivory, Plant Growth, Salinity, and the Desertification of an Arctic Salt-Marsh. Journal of Ecology 84, 31-42. "
S109,"Summers RW, Stansfield J, Perry S, Atkins C & Bishop J. 1993 Utilization, diet and diet selection by brent geese Branta bernicla bernicla on salt-marshes in Norfolk. Journal of Zoology 231, 249-273. "
S110,"Sutter LA, Chambers RM, Karp M & Perry JE. 2019 A test of top-down control on plant production and nutrient quality in low-salinity tidal marshes. Aquatic Sciences 81, 16. "
S111,"Szura K, McKinney RA, Wigand C, Oczkowski A, Hanson A, Gurak J & Gárate M. 2017 Burrowing and foraging activity of marsh crabs under different inundation regimes. Journal of Experimental Marine Biology and Ecology 486, 282-289. "
S112,"Taylor KL & Grace JB. 1995 The effects of vertebrate herbivory on plant community structure in the coastal marshes of the Pearl River, Louisiana, USA. Wetlands 15, 68-73. "
S113,"Turner MG. 1987 Effects of Grazing by Feral Horses, Clipping, Trampling, and Burning on a Georgia Salt Marsh. Estuaries 10, 54-60. "
S114,"van der Graaf AJ, Stahl J, Veen GF, Havinga RM & Drent RH. 2007 Patch choice of avian herbivores along a migration trajectory–From Temperate to Arctic. Basic and Applied Ecology 8, 354-363. "
S115,"van der Wal R, van Wijnen H, van Wieren S, Beucher O & Bos D. 2000 On facilitation between herbivores: how brent geese profit from brown hares. Ecology 81, 969-980. "
S116,"Van Der Wal R, Egas M, Van Der Veen A & Bakker J. 2000 Effects of resource competition and herbivory on plant performance along a natural productivity gradient. Journal of Ecology 88, 317-330. "
S117,"van Wijnen HJ, van der Wal R & Bakker JP. 1999 The impact of herbivores on nitrogen mineralization rate: consequences for salt-marsh succession. Oecologia 118, 225-231."
S118,"Vu HD & Pennings SC. 2018 Predators mediate above- vs. belowground herbivory in a salt marsh crab. Ecosphere 9, e02107. "
S119,"Wilson DJ & Jefferies RL. 1996 Nitrogen Mineralization, Plant Growth and Goose Herbivory in an Arctic Coastal Ecosystem. Journal of Ecology 84, 841-851. "
S120,"Yang Z, Nolte S & Wu J. 2017 Tidal flooding diminishes the effects of livestock grazing on soil micro-food webs in a coastal saltmarsh. Agriculture, Ecosystems & Environment 236, 177-186. "
S121,"Yu OT & Chmura GL. 2009 Soil carbon may be maintained under grazing in a St Lawrence Estuary tidal marsh. Environmental Conservation 36, 312-320."
S122,"Zacheis A, Hupp JW & Ruess RW. 2001 Effects of migratory geese on plant communities of an Alaskan salt marsh. Journal of Ecology 89, 57-71. "
S123,"Zacheis AB, Hupp JW & Ruess RW. 2002 Response of a subarctic salt marsh plant community to foraging by captive lesser snow geese. Écoscience 9, 320-331."
S124,"Zacheis A, Ruess RW & Hupp JW. 2002 Nitrogen dynamics in an Alaskan salt marsh following spring use by geese. Oecologia 130, 600-608."
S125,"Zhou J, Ju R, Li B & Wu J. 2017 Responses of soil biota and nitrogen availability to an invasive plant under aboveground herbivory. Plant and Soil 415, 479-491. "
