/* DATA DESCRIPTION:
	Lead-210 activity per mass, excess [Bq/kg] (210Pb xs) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.)
	Uncertainty [±] (Uncertainty) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.) * COMMENT: Pb-210 excess, 1 sigma
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	221 data points
*/
Depth [m]	Depth top [m]	Depth bot [m]	TOC [%] (Element analyser, Eurovector ...)	TN [%] (Element analyser, Eurovector ...)	δ13C Corg [‰ PDB] (Mass spectrometer Thermo Finn...)	C/N (C_org/N, atomic)	DBD [g/cm**3]	Cum mass [g/cm**2]	210Pb [Bq/kg] (total, High resolution, low b...)	Uncertainty [±] (Pb-210 (total), 1 sigma, High...)	214Pb [Bq/kg] (High resolution, low backgrou...)	Uncertainty [±] (Pb-214, 1 sigma, High resolut...)	137Cs d t [Bq/kg] (High resolution, low backgrou...)	241Am d t [Bq/kg] (High resolution, low backgrou...)	210Pb xs [Bq/kg] (High resolution, low backgrou...)	Uncertainty [±] (Pb-210 excess, 1 sigma, High ...)
0.025	0.00	0.05	5.49	0.42	-28.40	15.40	0.34	1.70	28.11	4.21	17.50	1.49	1.19	0.98	10.61	4.47
0.075	0.05	0.10	5.37	0.42	-28.06	14.85	0.50									
0.125	0.10	0.15	3.96	0.33	-28.03	14.21	0.64	7.41	44.80	4.77	16.25	1.44	1.20	1.00	28.56	4.98
0.175	0.15	0.20	3.43	0.28	-27.67	14.16	0.55									
0.225	0.20	0.25	2.75	0.26	-27.63	12.24	0.65	13.40	37.96	4.48	19.92	1.48	1.07	0.89	18.04	4.72
0.275	0.25	0.30	2.24	0.22	-27.24	11.99	0.56									
0.325	0.30	0.35	2.80	0.23	-27.27	14.45	0.63									
0.375	0.35	0.40	3.23	0.26	-28.08	14.65	0.70	22.84	30.58	3.99	20.34	2.10	1.02	0.89	10.24	4.51
0.425	0.40	0.45	3.51	0.27	-28.18	15.41	0.54									
0.475	0.45	0.50	2.78	0.22	-27.82	14.99	0.72	29.15	39.19	5.16	20.92	1.67	1.29	1.09	18.26	5.43
0.525	0.50	0.55	2.19	0.18	-27.75	14.20	0.79									
0.575	0.55	0.60	2.46	0.20	-28.20	14.71	0.66									
0.625	0.60	0.65	2.20	0.16	-27.08	15.62	0.80	40.41	26.63	2.26	20.31	2.40	0.53	0.48	6.32	3.30
0.675	0.65	0.70	3.03	0.20	-27.06	18.03	0.53									
0.725	0.70	0.75	3.56	0.27	-28.31	15.41	0.67	46.41	32.21	2.17	18.81	0.94	0.40	0.38	13.40	2.37
0.775	0.75	0.80	1.83	0.17	-28.27	12.69	0.78									
0.825	0.80	0.85	1.26	0.13	-26.48	11.23	0.78									
0.875	0.85	0.90	1.10	0.12	-25.85	10.74	0.64	57.42	25.35	3.36	21.01	2.32	0.97	0.82	4.34	4.09
0.925	0.90	0.95	0.83	0.10	-25.67	10.02	0.87									
0.975	0.95	1.00	0.84	0.11	-24.86	9.04	0.69	65.20	26.69	4.30	18.72	1.52	1.22	1.03	7.97	4.56
