study_id,site_id,core_id,latitude,longitude,habitat,habitat_assignment_method,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C2-1,29.941308061111112,-93.40317142222223,marsh,habitat determined from vegetation_class,0,10,0.71291689,0.0819014494,0.0156894
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C2-2,29.939681469444444,-93.39785623333334,marsh,habitat determined from vegetation_class,0,10,0.7892828434,0.073876617,0.018998
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C2-3,29.936522772222222,-93.39516175277778,marsh,habitat determined from vegetation_class,0,10,1.1304889384,0.0543307998,0.0066172
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C2-4,29.935904397222224,-93.3979214388889,marsh,habitat determined from vegetation_class,0,10,0.7850535002000001,0.0763619918,0.0118554
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C2-5,29.934949858333333,-93.40231292222222,marsh,habitat determined from vegetation_class,0,10,0.7204791228,0.07798461000000001,0.017735200000000003
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C2-6,29.934237622222224,-93.40065666944444,marsh,habitat determined from vegetation_class,0,10,0.9253304112,0.0678101076,0.009834
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C3-1,29.933492716666667,-93.41669687222223,marsh,habitat determined from vegetation_class,0,10,0.534270859,0.0964401874,0.0158872
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C3-2,29.93271216388889,-93.41756226944445,marsh,habitat determined from vegetation_class,0,10,0.4838168178,0.0918018552,0.0234666
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C3-3,29.932694911111113,-93.41487256388889,marsh,habitat determined from vegetation_class,0,10,0.2852135524,0.1095201734,0.018709200000000002
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C3-4,29.93040060555556,-93.41667581944445,marsh,habitat determined from vegetation_class,0,10,0.4202740412,0.10134708740000001,0.0222248
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C3-5,29.92494480555556,-93.42210024444445,marsh,habitat determined from vegetation_class,0,10,0.273236622,0.22272882000000002,0.06284000000000001
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C3-6,29.927238497222223,-93.42027830555556,marsh,habitat determined from vegetation_class,0,10,0.37130377540000004,0.16121530460000003,0.0695694
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C4-1,29.94999398611111,-93.41257669444445,marsh,habitat determined from vegetation_class,0,10,0.7839218018,0.0742410686,0.0134624
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C4-2,29.949050294444444,-93.40769162777778,marsh,habitat determined from vegetation_class,0,10,0.9984724144000001,0.0713781738,0.011262000000000001
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C4-3,29.946694108333332,-93.40954784444445,marsh,habitat determined from vegetation_class,0,10,0.5612017422000001,0.084431791,0.0108962
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C5-1,29.945008141666666,-93.43022860277779,marsh,habitat determined from vegetation_class,0,10,0.759583973,0.06981743480000001,0.013020400000000001
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C5-2,29.9442064,-93.42475338611112,marsh,habitat determined from vegetation_class,0,10,0.6774108024000001,0.0780465006,0.0159868
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,C5-3,29.939814166666668,-93.42377851111111,marsh,habitat determined from vegetation_class,0,10,0.5067510756,0.0874156826,0.0148222
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR1-1,29.933483405555556,-93.44007714722223,marsh,habitat determined from vegetation_class,0,10,0.172511683,0.3424258424,0.16257300000000002
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR1-2,29.929549172222224,-93.43281780555556,marsh,habitat determined from vegetation_class,0,10,0.1375177648,0.35724928860000005,0.14851140000000002
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR1-3,29.92801861666667,-93.44179089444445,marsh,habitat determined from vegetation_class,0,10,0.1157783582,0.4913540014,0.2195264
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR2-1,29.94491767222222,-93.43713866666667,marsh,habitat determined from vegetation_class,0,10,0.10092008120000001,0.31471098280000004,0.1537478
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR2-2,29.947135719444443,-93.43876714166667,marsh,habitat determined from vegetation_class,0,10,0.2187205924,0.3039386136,0.11986540000000001
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR2-3,29.940568316666667,-93.44128529444446,marsh,habitat determined from vegetation_class,0,10,0.2382755436,0.26863856540000003,0.145939
Adame_et_al_2013,Quintana Roo,M0173,19.4867,-87.7004,mangrove,study is from a habitat specific synthesis,0,10,0.3,NA,0.288
Adame_et_al_2013,Quintana Roo,M0174,19.6957,-87.4659,mangrove,study is from a habitat specific synthesis,0,10,0.15,NA,0.323
Adame_et_al_2013,Quintana Roo,M0175,19.6477,-87.454,mangrove,study is from a habitat specific synthesis,0,10,0.32,NA,0.278
Adame_et_al_2013,Quintana Roo,M0176,19.78,-87.4789,mangrove,study is from a habitat specific synthesis,0,10,0.18,NA,0.276
Adame_et_al_2013,Quintana Roo,M0177,19.8612,-87.4612,mangrove,study is from a habitat specific synthesis,0,10,0.4,NA,0.093
Adame_et_al_2013,Quintana Roo,M0178,19.8408,-87.48,mangrove,study is from a habitat specific synthesis,0,10,0.18,NA,0.288
Adame_et_al_2013,Quintana Roo,M0179,19.8218,-87.495,mangrove,study is from a habitat specific synthesis,0,10,0.16,NA,0.293
Adame_et_al_2015,Chiapas,M0355,15.130013,-92.754068,mangrove,study is from a habitat specific synthesis,0,10,0.328122796,NA,0.166
Adame_et_al_2015,Chiapas,M0356,15.156381,-92.77937,mangrove,study is from a habitat specific synthesis,0,10,0.364220956,NA,0.148
Adame_et_al_2015,Chiapas,M0357,15.178753,-92.804561,mangrove,study is from a habitat specific synthesis,0,10,0.242351386,NA,0.223
Adame_et_al_2015,Chiapas,M0358,15.180488,-92.837974,mangrove,study is from a habitat specific synthesis,0,10,0.266793631,NA,0.204
Adame_et_al_2015,Chiapas,M0359,15.176293,-92.848353,mangrove,study is from a habitat specific synthesis,0,10,0.179522354,NA,0.291
Adame_et_al_2015,Chiapas,M0360,15.203104,-92.88521,mangrove,study is from a habitat specific synthesis,0,10,0.421027079,NA,0.124
Adame_et_al_2015,Chiapas,M0361,15.164754,-92.827909,mangrove,study is from a habitat specific synthesis,0,10,0.629240428,NA,0.062
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_1,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.001008065,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_2,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.001653226,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_3,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.001612903,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_4,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00141129,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_5,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00171371,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_6,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.001451613,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_7,29.53,34.98,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00125,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_8,29.46,34.97,seagrass,study is from a habitat specific synthesis,0,10,NA,0.001854839,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_9,29.46,34.97,seagrass,study is from a habitat specific synthesis,0,10,NA,0.001512097,NA
Allen_et_al_2007,South East Queensland,M0236,-27.517813,152.990952,mangrove,study is from a habitat specific synthesis,0,10,0.68,NA,0.023054
Alongi_1996,Hinchinbrook,M0022,-18.247934,146.233685,mangrove,study is from a habitat specific synthesis,0,10,0.61,NA,0.062333333
Alongi_1996,Hinchinbrook,M0023,-18.248799000000002,146.233672,mangrove,study is from a habitat specific synthesis,0,10,0.56,NA,0.125333333
Alongi_1996,Hinchinbrook,M0024,-18.24988,146.233706,mangrove,study is from a habitat specific synthesis,0,10,0.6,NA,0.126333333
Alongi_1996,Hinchinbrook,M0025,-18.247089,146.233773,mangrove,study is from a habitat specific synthesis,0,10,0.68,NA,0.045
Alongi_et_al_1999,Hinchinbrook,M0016,-18.418583,146.193519,mangrove,study is from a habitat specific synthesis,0,10,0.38659547,NA,0.138
Alongi_et_al_1999,Hinchinbrook,M0017,-18.364415,146.14926,mangrove,study is from a habitat specific synthesis,0,10,0.536092412,NA,0.086
Alongi_et_al_2000,Cape Range National Park,M0030,-21.964478,113.946274,mangrove,study is from a habitat specific synthesis,0,10,0.5438865655312,NA,0.084239028
Alongi_et_al_2000,Cape Range National Park,M0031,-22.310318,114.121795,mangrove,study is from a habitat specific synthesis,0,10,0.6964113037471,NA,0.047633005000000006
Alongi_et_al_2000,Dampier,M0028,-20.728059,116.620908,mangrove,study is from a habitat specific synthesis,0,10,0.609456933,NA,0.06685742
Alongi_et_al_2000,Dampier,M0029,-20.72806,116.625047,mangrove,study is from a habitat specific synthesis,0,10,1.0227542015748001,NA,0.013707636
Alongi_et_al_2000,Port Headland,M0026,-20.322908,118.651878,mangrove,study is from a habitat specific synthesis,0,10,0.917151237763,NA,0.01973411
Alongi_et_al_2000,Port Headland,M0027,-20.321774,118.651121,mangrove,study is from a habitat specific synthesis,0,10,0.8220967730468001,NA,0.028529938999999997
Alongi_et_al_2001,Sawi Bay,M0732,10.280598,99.162639,mangrove,study is from a habitat specific synthesis,0,10,0.7680474408000001,NA,0.036066
Alongi_et_al_2001,Sawi Bay,M0733,10.280598,99.162639,mangrove,study is from a habitat specific synthesis,0,10,0.81875161380000006,NA,0.029076
Alongi_et_al_2001,Sawi Bay,M0734,10.373296,99.217642,mangrove,study is from a habitat specific synthesis,0,10,0.6309103316,NA,0.06176
Alongi_et_al_2001,Sawi Bay,M0735,10.373296,99.217642,mangrove,study is from a habitat specific synthesis,0,10,0.7612164406,NA,0.036622
Alongi_et_al_2004,Matang Mangrove Forest Reserve,M0270,4.867226,100.617941,mangrove,study is from a habitat specific synthesis,0,10,0.753211474,NA,0.03753
Alongi_et_al_2004,Matang Mangrove Forest Reserve,M0271,4.855745,100.611278,mangrove,study is from a habitat specific synthesis,0,10,0.562276194,NA,0.07875
Alongi_et_al_2004,Matang Mangrove Forest Reserve,M0272,4.835893,100.617515,mangrove,study is from a habitat specific synthesis,0,10,0.420145197,NA,0.12434
Alongi_et_al_2005,Fujian Province,M0084,24.393693,117.922137,mangrove,study is from a habitat specific synthesis,0,10,0.9110773837895916,NA,0.020685633333127
Alongi_et_al_2005,Fujian Province,M0085,24.402439,117.916642,mangrove,study is from a habitat specific synthesis,0,10,1.054845925039507,NA,0.012303733333352999
Alongi_et_al_2005,Fujian Province,M0086,24.403115,117.906607,mangrove,study is from a habitat specific synthesis,0,10,1.0126337244667198,NA,0.014147799999995998
Alongi_et_al_2008,"Awerange Bay, Sulawesi",M0630,-4.235904,119.599433,mangrove,study is from a habitat specific synthesis,0,10,0.322587523,NA,0.169
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0627,-5.523965,105.244631,mangrove,study is from a habitat specific synthesis,0,10,0.750273604,NA,0.038
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0628,-5.523937,105.246833,mangrove,study is from a habitat specific synthesis,0,10,0.347545413,NA,0.156
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0629,-5.527842,105.250128,mangrove,study is from a habitat specific synthesis,0,10,0.957810046,NA,0.017
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,-4.14,119.36,seagrass,study is from a habitat specific synthesis,0,10,NA,0.043,0.091
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,-4.14,119.36,seagrass,study is from a habitat specific synthesis,0,10,NA,0.021,0.105
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,-4.14,119.36,seagrass,study is from a habitat specific synthesis,0,10,NA,0.012,0.112
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_1,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,10,NA,4.37e-4,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_2,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,10,NA,7.31e-4,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_3,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,10,NA,9.07e-4,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_4,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,10,NA,0.003114,NA
Andreetta_et_al_2014,Kwale County,M0180,-4.419964,39.506982,mangrove,study is from a habitat specific synthesis,0,10,1.167571439,NA,0.00847
Andreetta_et_al_2014,Kwale County,M0181,-4.420125,39.508241,mangrove,study is from a habitat specific synthesis,0,10,0.950235978,NA,0.01745
Andreetta_et_al_2014,Kwale County,M0182,-4.415505,39.509624,mangrove,study is from a habitat specific synthesis,0,10,1.48,NA,0.00542
Andreetta_et_al_2014,Kwale County,M0183,-4.415453,39.510308,mangrove,study is from a habitat specific synthesis,0,10,1.177417726,NA,0.00819
Andreetta_et_al_2014,Kwale County,M0184,-4.415665,39.511097,mangrove,study is from a habitat specific synthesis,0,10,0.77,NA,0.04897
Andreetta_et_al_2016,"Blaftchur, Oio",M0637,12.038566666666666,-15.456299999999999,mangrove,study is from a habitat specific synthesis,0,10,0.882,NA,0.011659
Andreetta_et_al_2016,"Tande, Cacheu",M0636,12.314825,-15.862166666666667,mangrove,study is from a habitat specific synthesis,0,10,0.791360038,NA,0.031957
Apostolaki_unpublished,Psaromoura_Crete,Apostolaki_unpublished_8,35.24,25.01,seagrass,study is from a habitat specific synthesis,0,10,NA,0.0011263334000000001,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_1,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.0027163334,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_2,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.0033761109999999998,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_3,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00250375,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_4,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.008058500100000001,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_5,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.0059116667,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_6,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.0080046668,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_7,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,10,NA,0.0022116669,NA
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HE,30.0719,-83.95126666666667,marsh,habitat determined from vegetation_class,0,10,0.5660000000000001,0.22034,0.06929
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HI,30.071733333333334,-83.95023333333333,marsh,habitat determined from vegetation_class,0,10,1.02,0.044410000000000005,0.00759
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,30.07775,-83.9461,marsh,habitat determined from vegetation_class,0,10,0.9560000000000001,0.07048,0.015060000000000002
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_S,30.07675,-83.94756666666666,marsh,habitat determined from vegetation_class,0,10,0.918,0.07383,0.01719
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_M,30.06585,-83.95698333333333,marsh,habitat determined from vegetation_class,0,10,0.442,0.49431,0.13377
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_MC,30.0686,-83.95386666666667,marsh,habitat determined from vegetation_class,0,10,0.49100000000000005,0.34451000000000004,0.12019
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0697,1.781153,109.781222,mangrove,study is from a habitat specific synthesis,0,10,0.770381903,NA,0.0349
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0698,1.7812,109.780644,mangrove,study is from a habitat specific synthesis,0,10,0.74535432,NA,0.0388
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0699,1.781219,109.780126,mangrove,study is from a habitat specific synthesis,0,10,0.815727388,NA,0.0289
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0700,1.781226,109.779571,mangrove,study is from a habitat specific synthesis,0,10,0.928933999,NA,0.0188
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0701,1.781226,109.779029,mangrove,study is from a habitat specific synthesis,0,10,1.067524838,NA,0.0118
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0702,1.792314,109.797062,mangrove,study is from a habitat specific synthesis,0,10,0.672273685,NA,0.0525
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0703,1.792775,109.797051,mangrove,study is from a habitat specific synthesis,0,10,0.7717435,NA,0.0347
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0704,1.793204,109.79704,mangrove,study is from a habitat specific synthesis,0,10,0.672273685,NA,0.0525
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0705,1.793651,109.797038,mangrove,study is from a habitat specific synthesis,0,10,0.779390764,NA,0.0336
Banerjee_et_al_2012,Indian Sundarbans,M0185,21.872546,88.168066,mangrove,study is from a habitat specific synthesis,0,10,1.080105063,NA,0.011324
Banerjee_et_al_2012,Indian Sundarbans,M0186,21.798146,88.166492,mangrove,study is from a habitat specific synthesis,0,10,1.072695676,NA,0.011602
Banerjee_et_al_2012,Indian Sundarbans,M0187,21.635327,88.086352,mangrove,study is from a habitat specific synthesis,0,10,1.096033371,NA,0.010748
Banerjee_et_al_2012,Indian Sundarbans,M0188,21.707425,88.195374,mangrove,study is from a habitat specific synthesis,0,10,1.023638603,NA,0.013628
Banerjee_et_al_2012,Indian Sundarbans,M0189,21.605932,88.283639,mangrove,study is from a habitat specific synthesis,0,10,1.01334001,NA,0.0141
Banerjee_et_al_2012,Indian Sundarbans,M0190,21.763191,88.35795,mangrove,study is from a habitat specific synthesis,0,10,1.048657694,NA,0.012552
Banerjee_et_al_2012,Indian Sundarbans,M0191,21.6923,88.413657,mangrove,study is from a habitat specific synthesis,0,10,1.063460658,NA,0.011958
Banerjee_et_al_2012,Indian Sundarbans,M0192,21.940441,88.808983,mangrove,study is from a habitat specific synthesis,0,10,1.146966884,NA,0.00908
Banerjee_et_al_2012,Indian Sundarbans,M0193,22.091424,88.800184,mangrove,study is from a habitat specific synthesis,0,10,1.21620604,NA,0.007152
Banerjee_et_al_2012,Indian Sundarbans,M0194,22.023449,88.763959,mangrove,study is from a habitat specific synthesis,0,10,1.097169319,NA,0.010708
Banerjee_et_al_2012,Indian Sundarbans,M0195,21.827697,88.848569,mangrove,study is from a habitat specific synthesis,0,10,1.190600167,NA,0.007826
Banerjee_et_al_2012,Indian Sundarbans,M0196,21.763583,88.822088,mangrove,study is from a habitat specific synthesis,0,10,1.133930121,NA,0.009484
Banerjee_et_al_2012,Indian Sundarbans,M0197,21.685091,88.957379,mangrove,study is from a habitat specific synthesis,0,10,1.213082641,NA,0.007232
Banerjee_et_al_2012,Indian Sundarbans,M0198,21.908179,89.085136,mangrove,study is from a habitat specific synthesis,0,10,1.258745425,NA,0.006118
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_1,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.674148046,0.0011153720000000001,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_10,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.853752414,8.81e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_11,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.775754644,8.08e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_12,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.864552184,0.002647476,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_2,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.923047357,4.15e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_3,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.575332414,0.001676797,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_4,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.806253793,9.08e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_5,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.6849,0.001154467,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_6,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.651676069,0.002613214,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_7,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.548533333,0.001351299,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_8,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.881470575,5.54e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_9,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,10,0.80278138,0.002357399,NA
Belshe_et_al_2019,EP,EP05,39.14496,2.93326,seagrass,habitat determined from vegetation_class,0,10,0.3511,NA,0.06678400000000001
Belshe_et_al_2019,SM,SM05,39.15012,2.94919,seagrass,habitat determined from vegetation_class,0,10,0.23066,NA,0.0352552
Belshe_et_al_2019,SM,SM15,39.15177,2.94798,seagrass,habitat determined from vegetation_class,0,10,0.26305,NA,0.0175682
Belshe_et_al_2019,SM,SM25,39.15332,2.94568,seagrass,habitat determined from vegetation_class,0,10,1.14544,NA,0.012347700000000001
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_10,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00227569,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_11,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00889202,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_12,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00267248,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_7,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00522026,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_8,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00173698,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_9,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00448457,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_1,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00269718,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_2,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00152441,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_3,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00535732,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_4,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,10,NA,0.00182646,NA
