"ID","region","subregion","biome","date","plot_name","tree_number","genus","species","dbh","height","live","tree_notes","use_for_allometry","plot_type","plot_shape","baf","plot_area","lat1","lon1","lat2","lon2","lat3","lon3","lat4","lon4","collected_by","digitized_by"
"Brazil_South_1_tree_11","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","11","Rhizophora","mangle",58.8,10,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_12","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","12","Rhizophora","mangle",20,5.9,1,"inclined",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_13","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","13","Rhizophora","mangle",20.8,6.7,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_14","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","14","Rhizophora","mangle",24.2,8.1,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_15","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","15","Rhizophora","mangle",29.2,9.2,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_16","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","16","Rhizophora","mangle",25,6.2,1,"inclined",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_17","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","17","Rhizophora","mangle",32.6,9.2,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_18","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","18","Rhizophora","mangle",21.2,4.7,1,"inclined",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_19","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","19","Rhizophora","mangle",34.4,9,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_20","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","20","Rhizophora","mangle",33,11.5,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_21","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","21","Avicennia","germinans",26.2,10.3,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_22","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","22","Avicennia","germinans",25.7,7.2,1,"inclined",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_23","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","23","Avicennia","germinans",37.6,10.5,1,"inclined",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_24","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","24","Avicennia","germinans",19.4,5.6,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_25","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","25","Avicennia","germinans",42.2,7.3,1,"inclined",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_26","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","26","Rhizophora","mangle",63,11.2,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_27","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","27","Avicennia","germinans",52,10.1,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_28","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","28","Avicennia","germinans",34.8,10.4,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_29","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","29","Avicennia","germinans",32,7.8,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_30","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","30","Rhizophora","mangle",49.6,9.1,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_31","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","31","Rhizophora","mangle",21.8,6.2,1,"broken",0,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_32","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","32","Rhizophora","mangle",38,11,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_33","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","33","Avicennia","germinans",44.2,12,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_34","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","34","Avicennia","germinans",12,4.1,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_35","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","35","Avicennia","germinans",11.6,4.2,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_36","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","36","Avicennia","germinans",14.2,4.9,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_37","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","37","Avicennia","germinans",15,5,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_1_tree_38","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_1","38","Rhizophora","mangle",35.6,9,1,"",1,"f","circle",-9999,1963.5,-23.90587,-46.19775,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_1","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","1","Avicennia","germinans",24.8,6.9,1,"reversed?",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_2","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","2","Avicennia","germinans",10,46.6,1,"reversed?",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_3","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","3","Avicennia","germinans",45.2,12.1,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_4","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","4","Rhizophora","mangle",11,6.1,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_5","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","5","Rhizophora","mangle",9,4.1,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_6","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","6","Rhizophora","mangle",8,3.7,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_7","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","7","Avicennia","germinans",34.2,10.5,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_8","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","8","Rhizophora","mangle",7,3.5,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_9","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","9","Rhizophora","mangle",9.4,4.5,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_10","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","10","Avicennia","germinans",30.8,10.2,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_11","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","11","Avicennia","germinans",25.6,8.9,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_12","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","12","Rhizophora","mangle",13.6,7.1,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_13","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","13","Avicennia","germinans",14.4,4.7,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_14","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","14","Avicennia","germinans",25,7.3,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_15","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","15","Rhizophora","mangle",20,8.7,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_16","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","16","Avicennia","germinans",44.8,12.1,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_17","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","17","Avicennia","germinans",14.4,4.5,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_18","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","18","Avicennia","germinans",35.2,11,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_19","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","19","Rhizophora","mangle",11,4.2,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_20","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","20","Rhizophora","mangle",9,4.4,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_21","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","21","Rhizophora","mangle",9.6,4.6,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_22","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","22","Avicennia","germinans",45.8,11.4,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_23","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","23","Rhizophora","mangle",8.6,4,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_24","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","24","Rhizophora","mangle",8.4,4.3,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_25","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","25","Rhizophora","mangle",9,4.5,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_26","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","26","Avicennia","germinans",32,10.9,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_27","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","27","Rhizophora","mangle",3.9,7.4,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_28","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","28","Rhizophora","mangle",9.6,4.6,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_29","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","29","Rhizophora","mangle",8,4,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_30","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","30","Avicennia","germinans",26.2,10.8,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_31","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","31","Avicennia","germinans",40.2,11.2,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_32","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","32","Avicennia","germinans",42.6,10.1,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_33","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","33","Avicennia","germinans",32.2,8.8,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_34","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","34","Rhizophora","mangle",10.8,5.2,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_35","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","35","Avicennia","germinans",42,11.2,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_36","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","36","Rhizophora","mangle",42,11.8,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_37","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","37","Rhizophora","mangle",58,11.9,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_38","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","38","Avicennia","germinans",27.6,9.6,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_39","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","39","Avicennia","germinans",39,11.8,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_40","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","40","Rhizophora","mangle",12.4,5.5,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_41","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","41","Avicennia","germinans",39.4,11.4,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_42","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","42","Rhizophora","mangle",7.2,3.7,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_43","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","43","Rhizophora","mangle",13.2,4.2,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_2_tree_44","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_2","44","Avicennia","germinans",54.4,13,1,"",1,"f","circle",-9999,1963.5,-23.90485,-46.1981,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_1","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","1","Rhizophora","mangle",10.4,4.6,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_2","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","2","Rhizophora","mangle",11.8,4.5,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_3","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","3","Rhizophora","mangle",19.8,6.6,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_4","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","4","Rhizophora","mangle",10.6,5,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_5","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","5","Rhizophora","mangle",11,4.3,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_6","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","6","Rhizophora","mangle",8,4,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_7","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","7","Rhizophora","mangle",13,5.4,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_8","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","8","Rhizophora","mangle",9,4.2,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_9","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","9","Rhizophora","mangle",13,5.4,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_10","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","10","Rhizophora","mangle",7.2,3.7,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_11","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","11","Rhizophora","mangle",12.8,5.6,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_12","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","12","Rhizophora","mangle",8,3.6,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_13","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","13","Rhizophora","mangle",15,7.6,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_14","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","14","Rhizophora","mangle",7.6,3.4,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_15","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","15","Rhizophora","mangle",10,4.4,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_16","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","16","Rhizophora","mangle",12.6,5.2,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_17","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","17","Rhizophora","mangle",11,4.8,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Brazil_South_3_tree_18","south_america","Brazil_South","mangrove","2012-11-28","Brazil_South_3","18","Rhizophora","mangle",7.6,3.9,1,"",1,"f","circle",-9999,314.2,-23.85614,-46.15034,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
