study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,depth_interval_notes
White_and_Spera_2024,Davis_Pond,Davis_Pond_13,single set of methods,10,20,0.09933148640146752,0.6112956810631297,0.30032,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_14,single set of methods,0,10,0.38,0.1318,0.051609999999999996,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_14,single set of methods,10,20,0.6599224837094532,0.09039548022598896,0.0232,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_15,single set of methods,0,10,0.09,0.5828,0.2905,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_15,single set of methods,10,20,0.09176740580866363,0.6642857142857114,0.32533999999999996,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_17,single set of methods,0,10,0.24,0.25239999999999996,0.12854,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_17,single set of methods,10,20,0.15458131421278584,0.35759493670886044,0.16257000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_18,single set of methods,0,10,0.05,0.7589,0.3792,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_18,single set of methods,10,20,0.05176409369511191,0.8819875776397503,0.43973,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_19,single set of methods,0,10,0.49,0.07769999999999999,0.02809,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_19,single set of methods,10,20,0.8290899052719478,0.05668016194331722,0.015130000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_20,single set of methods,0,10,0.09,0.4021,0.21246,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_20,single set of methods,10,20,0.1214719700064157,0.4517241379310366,0.23438,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_21,single set of methods,0,10,0.07,0.7036,0.35955000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_21,single set of methods,10,20,0.08569422773309586,0.7203065134099593,0.36097,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_22,single set of methods,0,10,0.07,0.8256,0.44715,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_22,single set of methods,10,20,0.14947683233882972,0.524355300859598,0.27925,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_23,single set of methods,0,10,0.11,0.4868,0.25637,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_23,single set of methods,10,20,0.2488171478420255,0.3765690376569169,0.19197999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_24,single set of methods,0,10,0.1,0.5742,0.32026,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_24,single set of methods,10,20,0.14183312318109498,0.55481727574751,0.3168,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_25,single set of methods,0,10,0.16,0.2166,0.09387999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_25,single set of methods,10,20,0.1824314886433911,0.19999999999999687,0.09040999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_26,single set of methods,0,10,0.09,0.7373999999999998,0.38645,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_26,single set of methods,10,20,0.09320303170095331,0.7596899224806286,0.38227,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_27,single set of methods,0,10,0.15,0.32530000000000003,0.15830000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_27,single set of methods,10,20,0.20858341972534197,0.3086419753086409,0.15738,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_28,single set of methods,0,10,0.2,0.1698,0.07715999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_28,single set of methods,10,20,0.24818863203644795,0.1867219917012494,0.09295,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_29,single set of methods,0,10,0.08,0.6149,0.31642000000000003,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_29,single set of methods,10,20,0.09952617839721783,0.8189655172413718,0.4106799999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_30,single set of methods,0,10,0.06,0.7514,0.36008,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_30,single set of methods,10,20,0.06952297308600053,0.7165354330708569,0.36003999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_31,single set of methods,0,10,0.37,0.1166,0.047630000000000006,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_31,single set of methods,10,20,1.1904423188956603,0.03725490196078793,0.013949999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_32,single set of methods,0,10,0.06,0.8908,0.45381,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_32,single set of methods,10,20,0.0638549546117757,0.8965517241379267,0.46391000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_33,single set of methods,0,10,0.48,0.1095,0.04077,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_33,single set of methods,10,20,0.48865721424553465,0.08870967741934825,0.027829999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_34,single set of methods,0,10,0.08,0.4719,0.23296,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_34,single set of methods,10,20,0.1560913879353243,0.2972972972973068,0.14214,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_35,single set of methods,0,10,0.22,0.3712,0.19122,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_35,single set of methods,10,20,0.10501033729484838,0.8090277777777789,0.43814,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_36,single set of methods,0,10,0.18,0.223,0.12251000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_36,single set of methods,10,20,0.1809982510123589,0.3346938775510269,0.17329999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_37,single set of methods,0,10,0.19,0.2275,0.08843000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_37,single set of methods,10,20,0.2195152734812438,0.1660079051383321,0.06775,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_38,single set of methods,0,10,0.09,0.4673,0.24319,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_38,single set of methods,10,20,0.14571282534579752,0.30400000000000205,0.15114,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_39,single set of methods,0,10,0.16,0.3378,0.17167,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_39,single set of methods,10,20,0.38033809887702874,0.2133333333333305,0.09087,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_40,single set of methods,0,10,0.29,0.1864,0.08295,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_40,single set of methods,10,20,0.9490241128669769,0.04119850187266914,0.01259,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_41,single set of methods,0,10,0.24,0.15130000000000002,0.057280000000000005,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_41,single set of methods,10,20,0.32127305259330946,0.16666666666667002,0.06262999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_42,single set of methods,0,10,0.14,0.3686,0.18874000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_42,single set of methods,10,20,0.3815876377571511,0.14828897338403507,0.06235,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_43,single set of methods,0,10,0.31,0.1458,0.07446,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_43,single set of methods,10,20,0.17140187696278517,0.3396946564885574,0.18118,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_44,single set of methods,0,10,0.15,0.441,0.22391999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_44,single set of methods,10,20,0.10293085434009398,0.6020761245674766,0.32725,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_46,single set of methods,0,10,0.07,0.7737,0.4054,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_46,single set of methods,10,20,0.06165697997751278,0.8558951965065462,0.44891000000000003,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_47,single set of methods,0,10,0.64,0.1381,0.056060000000000006,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_47,single set of methods,10,20,0.8489599425551811,0.08539944903581925,0.01878,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_49,single set of methods,0,10,0.15,0.4182,0.21181999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_49,single set of methods,10,20,0.13691564662325806,0.7533632286995516,0.38689,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_50,single set of methods,0,10,0.18,0.2864,0.14617,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_50,single set of methods,10,20,0.142165367993743,0.3275862068965395,0.15569999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_51,single set of methods,0,10,0.22,0.1509,0.07178,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_51,single set of methods,10,20,0.25140471322892444,0.21052631578948025,0.10349,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_52,single set of methods,0,10,0.42,0.0738,0.03169,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_52,single set of methods,10,20,0.4693972774842752,0.0948616600790549,0.03468,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_53,single set of methods,0,10,0.1,0.3942,0.20026,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_53,single set of methods,10,20,0.12260191923535138,0.39933993399341033,0.21475,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_54,single set of methods,0,10,0.17,0.2805,0.13879,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_54,single set of methods,10,20,0.5372834326295421,0.15625000000000208,0.06214,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_55,single set of methods,0,10,0.21,0.25489999999999996,0.12956,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_55,single set of methods,10,20,0.13088320095878034,0.4765342960288843,0.23786000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_56,single set of methods,0,10,0.9948867520996094,0.06043956043956586,0.019541,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_56,single set of methods,10,20,1.00731551309404,0.08148148148148435,0.01377,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_57,single set of methods,10,20,0.22642010633331783,0.2200647249190861,0.09211,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_58,single set of methods,0,10,0.29,0.2429,0.10908,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_58,single set of methods,10,20,0.3730516760461274,0.29938271604937755,0.13148999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_59,single set of methods,0,10,0.08,0.4336,0.21149,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_59,single set of methods,10,20,0.28612081015384355,0.20689655172414423,0.07873999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_60,single set of methods,0,10,0.09,0.5740999999999999,0.31099,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_60,single set of methods,10,20,0.09157989572101326,0.5830985915492913,0.31159,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_61,single set of methods,0,10,0.08,0.4457,0.23673,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_61,single set of methods,10,20,0.09406896536460431,0.4827586206896586,0.25733,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_62,single set of methods,0,10,0.08,0.8633,0.45519,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_62,single set of methods,10,20,0.06096170528140523,0.9004739336492862,0.45347000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_63,single set of methods,0,10,0.07,0.7576999999999999,0.38593,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_63,single set of methods,10,20,0.050289134945548784,0.8923076923076966,0.43199,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_64,single set of methods,0,10,0.18,0.1568,0.06824,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_64,single set of methods,10,20,0.2578535501591615,0.1992337164751057,0.08673,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_65,single set of methods,0,10,0.06,0.84,0.45098,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_65,single set of methods,10,20,0.06688415029201347,0.8117647058823478,0.42339,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_66,single set of methods,0,10,0.26,0.2,0.09834,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_66,single set of methods,10,20,0.5144560985725581,0.14102564102563225,0.05809,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_67,single set of methods,0,10,0.7,0.0805,0.02233,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_67,single set of methods,10,20,0.7310456823088354,0.08252427184465777,0.017849999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_68,single set of methods,0,10,0.23,0.2292,0.09570999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_68,single set of methods,10,20,0.5820085609329037,0.08614232209738944,0.0252,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_69,single set of methods,0,10,0.09,0.444,0.22501,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_69,single set of methods,10,20,0.6136526302396532,0.1557971014492728,0.07152,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_70,single set of methods,0,10,0.27,0.1156,0.04225,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_70,single set of methods,10,20,0.4979274273633685,0.07588075880758458,0.021589999999999995,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_71,single set of methods,0,10,0.24,0.2742,0.13755,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_71,single set of methods,10,20,0.8448553102217465,0.09404388714732811,0.023889999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_72,single set of methods,0,10,0.05,0.7884,0.42052,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_72,single set of methods,10,20,0.524028937021341,0.10791366906474002,0.04009,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_73,single set of methods,0,10,0.22,0.2655,0.13536,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_73,single set of methods,10,20,0.6614126192576679,0.1304347826086889,0.06320999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_74,single set of methods,0,10,0.22,0.2024,0.12635,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_74,single set of methods,10,20,0.29639231342560834,0.2621722846441964,0.113,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_75,single set of methods,0,10,0.25,0.1634,0.07053,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_75,single set of methods,10,20,0.08460639483385428,0.6821192052980125,0.36697,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_76,single set of methods,0,10,0.07,0.5313,0.24252,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_76,single set of methods,10,20,0.06882152012840706,0.7590759075907555,0.38576,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_77,single set of methods,0,10,0.08,0.5307,0.27335000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_77,single set of methods,10,20,0.08526533098903576,0.8620689655172492,0.42969,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_79,single set of methods,10,20,0.11701637589996196,0.758007117437729,0.36457,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_80,single set of methods,0,10,0.05,0.7731,0.37289,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_80,single set of methods,10,20,0.06452270505673376,0.6449704142011815,0.31542000000000003,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_81,single set of methods,10,20,0.18277561296316264,0.31040892193308833,0.16722000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_82,single set of methods,0,10,0.08,0.6395000000000001,0.30825,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_82,single set of methods,10,20,0.062054385655128254,0.7896440129449804,0.39336,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_83,single set of methods,10,20,0.8043027186629392,0.07009345794392775,0.01768,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_85,single set of methods,0,10,0.06,0.4582,0.2233,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_85,single set of methods,10,20,0.0780309074919801,0.4613095238095186,0.22828,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_86,single set of methods,0,10,0.04,0.7915000000000001,0.39049,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_86,single set of methods,10,20,0.041727592042850176,0.774193548387094,0.39123,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_87,single set of methods,0,10,0.3,0.1132,0.03932,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_87,single set of methods,10,20,0.4423508180641684,0.1176470588235204,0.05418,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_88,single set of methods,0,10,0.09,0.581,0.28814,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_88,single set of methods,10,20,0.10589989730023593,0.4751552795031028,0.24334,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_89,single set of methods,0,10,0.08,0.7784999999999997,0.40579000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_89,single set of methods,10,20,0.0921524144930028,0.6236559139784928,0.33372,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_90,single set of methods,0,10,0.11,0.3119,0.15272,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_90,single set of methods,10,20,0.1455969886646451,0.27091633466134846,0.14848000000000003,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_91,single set of methods,0,10,0.1,0.4423,0.23243,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_91,single set of methods,10,20,0.053911205980787115,0.6763754045307409,0.35905000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_93,single set of methods,0,10,0.04,0.7584000000000001,0.41026,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_93,single set of methods,10,20,0.07256945761174953,0.7117117117117101,0.38489,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_94,single set of methods,0,10,0.15,0.2297,0.10769,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_94,single set of methods,10,20,0.12085991650634102,0.4447761194029866,0.23008,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_95,single set of methods,0,10,0.14,0.3492,0.16833,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_95,single set of methods,10,20,0.3230339754121979,0.16842105263157797,0.09509000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_96,single set of methods,0,10,0.07,0.5974,0.29594,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_96,single set of methods,10,20,0.27709872281604125,0.22191780821917767,0.11418,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_97,single set of methods,10,20,0.9511063671817752,0.05054151624548545,0.01082,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_98,single set of methods,0,10,0.05,0.7458,0.38227,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_98,single set of methods,10,20,0.06855575991654018,0.8792452830188681,0.4666,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_99,single set of methods,0,10,0.34,0.1376,0.04593,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_99,single set of methods,10,20,0.15523387284342705,0.6019736842105288,0.30767,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_100,single set of methods,0,10,0.04,0.6526000000000001,0.32389999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_100,single set of methods,10,20,0.0701525105806502,0.5865921787709512,0.28692,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_101,single set of methods,0,10,0.04,0.8706999999999999,0.44488,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_101,single set of methods,10,20,0.0857622433674574,0.6654135338345895,0.34441000000000005,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_103,single set of methods,0,10,0.36,0.1084,0.04449,Negative phosphorus value due to variability in the instrument and method. Within QC limits of 90-100% recovery.
White_and_Spera_2024,Davis_Pond,Davis_Pond_103,single set of methods,10,20,0.2082997439362244,0.297577854671286,0.14961000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_104,single set of methods,0,10,0.34,0.103,0.03638,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_104,single set of methods,10,20,0.2461475537681652,0.2261484098939921,0.12118999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_105,single set of methods,0,10,0.3,0.2314,0.10986,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_105,single set of methods,10,20,0.263839175639047,0.2643051771117124,0.13391999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_107,single set of methods,0,10,0.38,0.1729,0.07511,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_107,single set of methods,10,20,0.6924100340784466,0.07213114754099027,0.01975,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_108,single set of methods,0,10,0.19,0.1907,0.08771,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_108,single set of methods,10,20,0.48381632945431985,0.08196721311474953,0.02612,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_109,single set of methods,0,10,0.25,0.1855,0.08863,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_109,single set of methods,10,20,0.08763807065715881,0.7472527472527504,0.39067,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_110,single set of methods,0,10,0.08,0.7206999999999998,0.35663,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_110,single set of methods,10,20,0.07414558602585317,0.6290322580645197,0.32573,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_111,single set of methods,0,10,0.07,0.8604999999999999,0.43019,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_111,single set of methods,10,20,0.06428175187624244,0.7617328519855642,0.40232999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_112,single set of methods,0,10,0.06,0.696,0.36132,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_112,single set of methods,10,20,0.2684699366087349,0.3632958801498184,0.18441,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_113,single set of methods,0,10,0.05,0.251,0.12093999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_113,single set of methods,10,20,0.13269477537439997,0.22295081967212427,0.09888,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_114,single set of methods,10,20,0.12674670450830397,0.5055555555555524,0.26634,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_115,single set of methods,0,10,0.05,0.654,0.33606,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_115,single set of methods,10,20,0.06905555360317028,0.6105919003115283,0.32452,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_116,single set of methods,0,10,0.11,0.5409,0.26232,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_116,single set of methods,10,20,0.146838865499525,0.3814432989690697,0.20372,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_117,single set of methods,0,10,0.21,0.1195,0.055009999999999996,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_117,single set of methods,10,20,0.43011571163138224,0.10491803278688544,0.04746000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_118,single set of methods,0,10,0.11,0.4941,0.25682,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_118,single set of methods,10,20,0.20254772550045227,0.38709677419354166,0.20705,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_119,single set of methods,0,10,0.38,0.1434,0.05853,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_119,single set of methods,10,20,0.5708693736548645,0.1046228710462352,0.03018,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_120,single set of methods,0,10,0.16,0.2565,0.12813,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_120,single set of methods,10,20,0.17201876479350267,0.3410138248847911,0.15142,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_121,single set of methods,0,10,0.26,0.1315,0.0648,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_121,single set of methods,10,20,0.17970377567455914,0.3156249999999969,0.14869,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_122,single set of methods,0,10,0.05,0.8148000000000001,0.42119,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_122,single set of methods,10,20,0.09313640050893068,0.5880758807588046,0.28914999999999996,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_123,single set of methods,0,10,0.24,0.1597,0.08270999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_123,single set of methods,10,20,0.46902427558360327,0.11142857142856616,0.040369999999999996,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_124,single set of methods,0,10,0.39,0.0632,0.028739999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_124,single set of methods,10,20,0.4302220211672061,0.08900523560210034,0.030379999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_125,single set of methods,0,10,0.32,0.1659,0.07513,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_125,single set of methods,10,20,0.6445054375273165,0.0650684931506911,0.023600000000000003,NA
