study_id,site_id,core_id,latitude,longitude,habitat,habitat_assignment_method,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Alongi_et_al_1999,Hinchinbrook,M0016,-18.418583,146.193519,mangrove,study is from a habitat specific synthesis,0,100,0.38659547,NA,0.138
Alongi_et_al_1999,Hinchinbrook,M0017,-18.364415,146.14926,mangrove,study is from a habitat specific synthesis,0,100,0.536092412,NA,0.086
Alongi_et_al_2000,Cape Range National Park,M0030,-21.964478,113.946274,mangrove,study is from a habitat specific synthesis,0,100,0.5827094217685975,NA,0.07489428124353088
Alongi_et_al_2000,Cape Range National Park,M0031,-22.310318,114.121795,mangrove,study is from a habitat specific synthesis,0,100,0.7375667142707207,NA,0.04621297483321477
Alongi_et_al_2000,Dampier,M0028,-20.728059,116.620908,mangrove,study is from a habitat specific synthesis,0,100,0.7340050647550893,NA,0.04382873547160065
Alongi_et_al_2000,Dampier,M0029,-20.72806,116.625047,mangrove,study is from a habitat specific synthesis,0,100,1.12359954748558,NA,0.010268207100000001
Alongi_et_al_2000,Port Headland,M0026,-20.322908,118.651878,mangrove,study is from a habitat specific synthesis,0,100,0.9311128125402144,NA,0.019346505954194047
Alongi_et_al_2000,Port Headland,M0027,-20.321774,118.651121,mangrove,study is from a habitat specific synthesis,0,100,0.8997170940477374,NA,0.022117997198367746
Alongi_et_al_2001,Sawi Bay,M0732,10.280598,99.162639,mangrove,study is from a habitat specific synthesis,0,100,0.94542091103,NA,0.0209638
Alongi_et_al_2001,Sawi Bay,M0733,10.280598,99.162639,mangrove,study is from a habitat specific synthesis,0,100,0.9640381286923078,NA,0.019789076923076923
Alongi_et_al_2001,Sawi Bay,M0734,10.373296,99.217642,mangrove,study is from a habitat specific synthesis,0,100,0.7273305489,NA,0.0467517
Alongi_et_al_2001,Sawi Bay,M0735,10.373296,99.217642,mangrove,study is from a habitat specific synthesis,0,100,0.7947370853800001,NA,0.036399
Alongi_et_al_2004,Matang Mangrove Forest Reserve,M0270,4.867226,100.617941,mangrove,study is from a habitat specific synthesis,0,100,0.767381798,NA,0.03537111111111111
Alongi_et_al_2004,Matang Mangrove Forest Reserve,M0271,4.855745,100.611278,mangrove,study is from a habitat specific synthesis,0,100,0.5635496786666666,NA,0.07848333333333332
Alongi_et_al_2004,Matang Mangrove Forest Reserve,M0272,4.835893,100.617515,mangrove,study is from a habitat specific synthesis,0,100,0.3761959072222222,NA,0.1431111111111111
Alongi_et_al_2005,Fujian Province,M0084,24.393693,117.922137,mangrove,study is from a habitat specific synthesis,0,100,0.9902969210248636,NA,0.0167109999997777
Alongi_et_al_2005,Fujian Province,M0085,24.402439,117.916642,mangrove,study is from a habitat specific synthesis,0,100,1.1217102619315678,NA,0.0099495199998503
Alongi_et_al_2005,Fujian Province,M0086,24.403115,117.906607,mangrove,study is from a habitat specific synthesis,0,100,1.0291159664805656,NA,0.0134281833334786
Alongi_et_al_2008,"Awerange Bay, Sulawesi",M0630,-4.235904,119.599433,mangrove,study is from a habitat specific synthesis,0,100,0.322587523,NA,0.169
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0627,-5.523965,105.244631,mangrove,study is from a habitat specific synthesis,0,100,0.750273604,NA,0.038
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0628,-5.523937,105.246833,mangrove,study is from a habitat specific synthesis,0,100,0.347545413,NA,0.156
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0629,-5.527842,105.250128,mangrove,study is from a habitat specific synthesis,0,100,0.957810046,NA,0.017
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,-4.14,119.36,seagrass,study is from a habitat specific synthesis,0,100,NA,0.043,0.091
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,-4.14,119.36,seagrass,study is from a habitat specific synthesis,0,100,NA,0.021,0.105
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,-4.14,119.36,seagrass,study is from a habitat specific synthesis,0,100,NA,0.012,0.112
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_1,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,100,NA,4.37e-4,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_2,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,100,NA,7.31e-4,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_3,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,100,NA,9.07e-4,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_4,40.7543,13.8913,seagrass,study is from a habitat specific synthesis,0,100,NA,0.003114,NA
Andreetta_et_al_2014,Kwale County,M0180,-4.419964,39.506982,mangrove,study is from a habitat specific synthesis,0,100,1.119979708375,NA,0.0143725
Andreetta_et_al_2014,Kwale County,M0181,-4.420125,39.508241,mangrove,study is from a habitat specific synthesis,0,100,0.97975972725,NA,0.02755875
Andreetta_et_al_2014,Kwale County,M0182,-4.415505,39.509624,mangrove,study is from a habitat specific synthesis,0,100,1.057380424125,NA,0.015
Andreetta_et_al_2014,Kwale County,M0183,-4.415453,39.510308,mangrove,study is from a habitat specific synthesis,0,100,1.23382571325,NA,0.00729625
Andreetta_et_al_2014,Kwale County,M0184,-4.415665,39.511097,mangrove,study is from a habitat specific synthesis,0,100,0.7175,NA,0.05059875
Andreetta_et_al_2016,"Blaftchur, Oio",M0637,12.038566666666666,-15.456299999999999,mangrove,study is from a habitat specific synthesis,0,100,1.058204079,NA,0.01133025
Andreetta_et_al_2016,"Tande, Cacheu",M0636,12.314825,-15.862166666666667,mangrove,study is from a habitat specific synthesis,0,100,0.794877995375,NA,0.03149275
Apostolaki_unpublished,Psaromoura_Crete,Apostolaki_unpublished_8,35.24,25.01,seagrass,study is from a habitat specific synthesis,0,100,NA,0.0011263334000000001,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_1,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.0027163334,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_2,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.0033761109999999998,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_3,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00250375,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_4,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.008058500100000001,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_5,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.0059116667,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_6,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.0080046668,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_7,37.39,23.58,seagrass,study is from a habitat specific synthesis,0,100,NA,0.0022116669,NA
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HE,30.0719,-83.95126666666667,marsh,habitat determined from vegetation_class,0,100,0.5264705882352941,0.3066529411764706,0.10834117647058823
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HI,30.071733333333334,-83.95023333333333,marsh,habitat determined from vegetation_class,0,100,1.171142857142857,0.02832857142857143,0.005522857142857143
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,30.07775,-83.9461,marsh,habitat determined from vegetation_class,0,100,1.096,0.069025,0.014842500000000002
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_S,30.07675,-83.94756666666666,marsh,habitat determined from vegetation_class,0,100,1.034,0.056177142857142856,0.012751428571428572
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_M,30.06585,-83.95698333333333,marsh,habitat determined from vegetation_class,0,100,0.5254285714285715,0.34528857142857144,0.11196857142857143
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_MC,30.0686,-83.95386666666667,marsh,habitat determined from vegetation_class,0,100,0.5148780487804878,0.3363658536585366,0.12152439024390245
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0697,1.781153,109.781222,mangrove,study is from a habitat specific synthesis,0,100,0.880070447,NA,0.02322
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0698,1.7812,109.780644,mangrove,study is from a habitat specific synthesis,0,100,0.7533079392,NA,0.03752
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0699,1.781219,109.780126,mangrove,study is from a habitat specific synthesis,0,100,0.7223976576,NA,0.043460000000000006
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0700,1.781226,109.779571,mangrove,study is from a habitat specific synthesis,0,100,0.6933387582,NA,0.0524
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0701,1.781226,109.779029,mangrove,study is from a habitat specific synthesis,0,100,0.7407957916,NA,0.0466
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0702,1.792314,109.797062,mangrove,study is from a habitat specific synthesis,0,100,0.6995534978000001,NA,0.047060000000000005
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0703,1.792775,109.797051,mangrove,study is from a habitat specific synthesis,0,100,0.7637338488000001,NA,0.0359
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0704,1.793204,109.79704,mangrove,study is from a habitat specific synthesis,0,100,0.735670189,NA,0.040740000000000005
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0705,1.793651,109.797038,mangrove,study is from a habitat specific synthesis,0,100,0.7449874408000001,NA,0.03896000000000001
Banerjee_et_al_2012,Indian Sundarbans,M0185,21.872546,88.168066,mangrove,study is from a habitat specific synthesis,0,100,1.0643746647499999,NA,0.011931
Banerjee_et_al_2012,Indian Sundarbans,M0186,21.798146,88.166492,mangrove,study is from a habitat specific synthesis,0,100,1.08851224075,NA,0.011027499999999999
Banerjee_et_al_2012,Indian Sundarbans,M0187,21.635327,88.086352,mangrove,study is from a habitat specific synthesis,0,100,1.1064289605,NA,0.0103905
Banerjee_et_al_2012,Indian Sundarbans,M0188,21.707425,88.195374,mangrove,study is from a habitat specific synthesis,0,100,1.02043945925,NA,0.013778499999999999
Banerjee_et_al_2012,Indian Sundarbans,M0189,21.605932,88.283639,mangrove,study is from a habitat specific synthesis,0,100,1.0224480152500002,NA,0.0136885
Banerjee_et_al_2012,Indian Sundarbans,M0190,21.763191,88.35795,mangrove,study is from a habitat specific synthesis,0,100,1.06541611825,NA,0.0118915
Banerjee_et_al_2012,Indian Sundarbans,M0191,21.6923,88.413657,mangrove,study is from a habitat specific synthesis,0,100,1.0743840035,NA,0.0115435
Banerjee_et_al_2012,Indian Sundarbans,M0192,21.940441,88.808983,mangrove,study is from a habitat specific synthesis,0,100,1.17927987325,NA,0.008156
Banerjee_et_al_2012,Indian Sundarbans,M0193,22.091424,88.800184,mangrove,study is from a habitat specific synthesis,0,100,1.2307648119999999,NA,0.0067905
Banerjee_et_al_2012,Indian Sundarbans,M0194,22.023449,88.763959,mangrove,study is from a habitat specific synthesis,0,100,1.0919451924999999,NA,0.010897
Banerjee_et_al_2012,Indian Sundarbans,M0195,21.827697,88.848569,mangrove,study is from a habitat specific synthesis,0,100,1.22379293075,NA,0.0069724999999999995
Banerjee_et_al_2012,Indian Sundarbans,M0196,21.763583,88.822088,mangrove,study is from a habitat specific synthesis,0,100,1.124229089,NA,0.0097975
Banerjee_et_al_2012,Indian Sundarbans,M0197,21.685091,88.957379,mangrove,study is from a habitat specific synthesis,0,100,1.2480602615,NA,0.0063815
Banerjee_et_al_2012,Indian Sundarbans,M0198,21.908179,89.085136,mangrove,study is from a habitat specific synthesis,0,100,1.27159321125,NA,0.0058275
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_1,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.674148046,0.0011153720000000001,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_10,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.853752414,8.81e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_11,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.775754644,8.08e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_12,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.864552184,0.002647476,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_2,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.923047357,4.15e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_3,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.575332414,0.001676797,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_4,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.806253793,9.08e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_5,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.6849,0.001154467,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_6,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.651676069,0.002613214,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_7,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.548533333,0.001351299,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_8,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.881470575,5.54e-4,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_9,40.6,0.716666667,seagrass,study is from a habitat specific synthesis,0,100,0.80278138,0.002357399,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_10,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00227569,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_11,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00889202,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_12,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00267248,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_7,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00522026,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_8,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00173698,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_9,35.58,14.21,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00448457,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_1,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00269718,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_2,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00152441,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_3,36.03,14.17,seagrass,study is from a habitat specific synthesis,0,100,NA,0.00535732,NA
