study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter
Vincent_and_Dionne_2023,Webhannet,Webhannet23,single set of methods,15,20,Webhannet23-20,0.8555458306810949,0.07649906357042689
Vincent_and_Dionne_2023,Webhannet,Webhannet24,single set of methods,0,5,Webhannet24-5,0.9261616804583069,0.07555075830362837
Vincent_and_Dionne_2023,Webhannet,Webhannet24,single set of methods,5,10,Webhannet24-10,0.9758911521323997,0.0694983618926042
Vincent_and_Dionne_2023,Webhannet,Webhannet24,single set of methods,10,15,Webhannet24-15,1.1234882240611075,0.0810200974037237
Vincent_and_Dionne_2023,Webhannet,Webhannet24,single set of methods,15,20,Webhannet24-20,1.1321411521323996,0.08530316880798458
Vincent_and_Dionne_2023,Webhannet,Webhannet25,single set of methods,0,5,Webhannet25-5,0.9783776257161044,0.08201758250012434
Vincent_and_Dionne_2023,Webhannet,Webhannet25,single set of methods,5,10,Webhannet25-10,0.4442830999363463,0.04367538797807427
Vincent_and_Dionne_2023,Webhannet,Webhannet25,single set of methods,10,15,Webhannet25-15,0.39186823679185234,0.036360510171168856
Vincent_and_Dionne_2023,Webhannet,Webhannet25,single set of methods,15,20,Webhannet25-20,0.6614019732654361,0.07564720582531033
Vincent_and_Dionne_2023,Webhannet,Webhannet26,single set of methods,0,5,Webhannet26-5,0.42190483768300446,0.03689269317557488
Vincent_and_Dionne_2023,Webhannet,Webhannet26,single set of methods,5,10,Webhannet26-10,0.48376830044557606,0.04899303584341184
Vincent_and_Dionne_2023,Webhannet,Webhannet26,single set of methods,10,15,Webhannet26-15,0.44507877148313174,0.03765808637014641
Vincent_and_Dionne_2023,Webhannet,Webhannet26,single set of methods,15,20,Webhannet26-20,0.5200708147676638,0.04423797773683658
Vincent_and_Dionne_2023,Webhannet,Webhannet27,single set of methods,0,5,Webhannet27-5,0.41752864417568425,0.032793075489338006
Vincent_and_Dionne_2023,Webhannet,Webhannet27,single set of methods,5,10,Webhannet27-10,0.3828174729471674,0.027215505172760175
Vincent_and_Dionne_2023,Webhannet,Webhannet27,single set of methods,10,15,Webhannet27-15,0.6162476129853598,0.0647240332336092
Vincent_and_Dionne_2023,Webhannet,Webhannet27,single set of methods,15,20,Webhannet27-20,0.6182367918523234,0.06263666613064926
Vincent_and_Dionne_2023,Webhannet,Webhannet28,single set of methods,0,5,Webhannet28-5,0.38500556970082755,0.026458545263765128
Vincent_and_Dionne_2023,Webhannet,Webhannet28,single set of methods,5,10,Webhannet28-10,0.4479630808402291,0.03621154539465308
Vincent_and_Dionne_2023,Webhannet,Webhannet28,single set of methods,10,15,Webhannet28-15,0.6037157861234883,0.060020322278803315
Vincent_and_Dionne_2023,Webhannet,Webhannet28,single set of methods,15,20,Webhannet28-20,0.4367242202418842,0.03306664432067056
Vincent_and_Dionne_2023,Webhannet,Webhannet29,single set of methods,0,5,Webhannet29-5,0.658716581795035,0.05181715751628639
Vincent_and_Dionne_2023,Webhannet,Webhannet29,single set of methods,5,10,Webhannet29-10,0.6711489497135583,0.05752975121091265
Vincent_and_Dionne_2023,Webhannet,Webhannet29,single set of methods,10,15,Webhannet29-15,0.7166016868236792,0.06351573898442477
Vincent_and_Dionne_2023,Webhannet,Webhannet29,single set of methods,15,20,Webhannet29-20,0.6179384150222789,0.053298483494589446
Vincent_and_Dionne_2023,Webhannet,Webhannet30,single set of methods,0,5,Webhannet30-5,0.6659770846594526,0.06116428380649269
Vincent_and_Dionne_2023,Webhannet,Webhannet30,single set of methods,5,10,Webhannet30-10,0.795174252068746,0.07407676663749203
Vincent_and_Dionne_2023,Webhannet,Webhannet30,single set of methods,10,15,Webhannet30-15,0.8547501591343095,0.06976048231744313
Vincent_and_Dionne_2023,Webhannet,Webhannet30,single set of methods,15,20,Webhannet30-20,0.9797700509229792,0.08261679753170258
Vincent_and_Dionne_2023,Webhannet,Webhannet31,single set of methods,0,5,Webhannet31-5,0.6310669955442394,0.04731639503861494
Vincent_and_Dionne_2023,Webhannet,Webhannet31,single set of methods,5,10,Webhannet31-10,0.7835375556970083,0.06838625855600536
Vincent_and_Dionne_2023,Webhannet,Webhannet31,single set of methods,10,15,Webhannet31-15,0.6347469764481223,0.045515091951732575
Vincent_and_Dionne_2023,Webhannet,Webhannet31,single set of methods,15,20,Webhannet31-20,0.5545830681094844,0.03627821236811742
Vincent_and_Dionne_2023,Webhannet,Webhannet32,single set of methods,0,5,Webhannet32-5,0.9172103755569703,0.07365481105680108
Vincent_and_Dionne_2023,Webhannet,Webhannet32,single set of methods,5,10,Webhannet32-10,1.0596355824315724,0.10477921017539586
Vincent_and_Dionne_2023,Webhannet,Webhannet32,single set of methods,10,15,Webhannet32-15,1.002844525779758,0.09771717059197962
Vincent_and_Dionne_2023,Webhannet,Webhannet32,single set of methods,15,20,Webhannet32-20,0.8966223742838957,0.0767833260198271
Vincent_and_Dionne_2023,Webhannet,Webhannet33,single set of methods,0,5,Webhannet33-5,0.37814290260980277,0.022932098564011787
Vincent_and_Dionne_2023,Webhannet,Webhannet33,single set of methods,5,10,Webhannet33-10,0.7798575747931255,0.07936513543883772
Vincent_and_Dionne_2023,Webhannet,Webhannet33,single set of methods,10,15,Webhannet33-15,0.6719446212603438,0.06497602419199555
Vincent_and_Dionne_2023,Webhannet,Webhannet33,single set of methods,15,20,Webhannet33-20,0.6660765436028008,0.06188585439459341
Vincent_and_Dionne_2023,Webhannet,Webhannet34,single set of methods,0,5,Webhannet34-5,0.4873488224061108,0.036919644175684274
Vincent_and_Dionne_2023,Webhannet,Webhannet34,single set of methods,5,10,Webhannet34-10,0.6939250477402928,0.07328362078065324
Vincent_and_Dionne_2023,Webhannet,Webhannet34,single set of methods,10,15,Webhannet34-15,0.5963558243157225,0.057052683208446066
Vincent_and_Dionne_2023,Webhannet,Webhannet34,single set of methods,15,20,Webhannet34-20,0.9553031508593254,0.09308473901973266
Vincent_and_Dionne_2023,Webhannet,Webhannet35,single set of methods,0,5,Webhannet35-5,0.39753739656269893,0.021195469967079092
Vincent_and_Dionne_2023,Webhannet,Webhannet35,single set of methods,5,10,Webhannet35-10,0.6059038828771484,0.05238488784482417
Vincent_and_Dionne_2023,Webhannet,Webhannet35,single set of methods,10,15,Webhannet35-15,0.5472231063017187,0.0455819248854233
Vincent_and_Dionne_2023,Webhannet,Webhannet35,single set of methods,15,20,Webhannet35-20,0.4728278166772756,0.030505717009120376
Vincent_and_Dionne_2023,Webhannet,Webhannet36,single set of methods,0,5,Webhannet36-5,0.4479630808402291,0.022045477300087518
Vincent_and_Dionne_2023,Webhannet,Webhannet36,single set of methods,5,10,Webhannet36-10,0.35606301718650546,0.014677680967536601
Vincent_and_Dionne_2023,Webhannet,Webhannet36,single set of methods,10,15,Webhannet36-15,0.615352482495226,0.03934962044584959
Vincent_and_Dionne_2023,Webhannet,Webhannet36,single set of methods,15,20,Webhannet36-20,0.736891311266709,0.04507844630273809
Vincent_and_Dionne_2023,Webhannet,Webhannet37,single set of methods,0,5,Webhannet37-5,0.6825867281985997,0.06179147482972628
Vincent_and_Dionne_2023,Webhannet,Webhannet37,single set of methods,5,10,Webhannet37-10,0.9011974856779122,0.08306381924888609
Vincent_and_Dionne_2023,Webhannet,Webhannet37,single set of methods,10,15,Webhannet37-15,1.1218968809675367,0.1369656633036283
Vincent_and_Dionne_2023,Webhannet,Webhannet37,single set of methods,15,20,Webhannet37-20,1.3534373010821135,0.13946876879694464
Vincent_and_Dionne_2023,Webhannet,Webhannet38,single set of methods,0,5,Webhannet38-5,0.5343929026098027,0.03963056282813991
Vincent_and_Dionne_2023,Webhannet,Webhannet38,single set of methods,5,10,Webhannet38-10,0.7310232336091661,0.06746898978929623
Vincent_and_Dionne_2023,Webhannet,Webhannet38,single set of methods,10,15,Webhannet38-15,0.7267464990451943,0.06274309576653009
Vincent_and_Dionne_2023,Webhannet,Webhannet38,single set of methods,15,20,Webhannet38-20,0.5914823360916615,0.04205004137760583
Vincent_and_Dionne_2023,Webhannet,Webhannet39,single set of methods,0,5,Webhannet39-5,0.440901495862508,0.029939680617441122
Vincent_and_Dionne_2023,Webhannet,Webhannet39,single set of methods,5,10,Webhannet39-10,0.35327816677275625,0.01748620800763846
Vincent_and_Dionne_2023,Webhannet,Webhannet39,single set of methods,10,15,Webhannet39-15,0.5127108529598983,0.027482101675758874
Vincent_and_Dionne_2023,Webhannet,Webhannet39,single set of methods,15,20,Webhannet39-20,0.5583625079567155,0.0329741494163252
Vincent_and_Dionne_2023,Webhannet,Webhannet40,single set of methods,0,5,Webhannet40-5,0.8912515913430936,0.09228293125755892
Vincent_and_Dionne_2023,Webhannet,Webhannet40,single set of methods,5,10,Webhannet40-10,0.8782224697644813,0.09104260117038314
Vincent_and_Dionne_2023,Webhannet,Webhannet40,single set of methods,10,15,Webhannet40-15,0.7812500000000001,0.08402266113281252
Vincent_and_Dionne_2023,Webhannet,Webhannet40,single set of methods,15,20,Webhannet40-20,0.53399506683641,0.032818867426102016
Vincent_and_Dionne_2023,Webhannet,Webhannet41,single set of methods,0,5,Webhannet41-5,0.604113621896881,0.051758793207550925
Vincent_and_Dionne_2023,Webhannet,Webhannet41,single set of methods,5,10,Webhannet41-10,0.5968531190324635,0.05791147935480985
Vincent_and_Dionne_2023,Webhannet,Webhannet41,single set of methods,10,15,Webhannet41-15,0.5662197644812221,0.04400750604710375
Vincent_and_Dionne_2023,Webhannet,Webhannet41,single set of methods,15,20,Webhannet41-20,0.5520965945257799,0.040446558006221184
Vincent_and_Dionne_2023,Webhannet,Webhannet42,single set of methods,0,5,Webhannet42-5,0.4199156588160407,0.035046538808879694
Vincent_and_Dionne_2023,Webhannet,Webhannet42,single set of methods,5,10,Webhannet42-10,0.4556214194780395,0.03434824735411861
Vincent_and_Dionne_2023,Webhannet,Webhannet42,single set of methods,10,15,Webhannet42-15,0.47223106301718654,0.038696092449375406
Vincent_and_Dionne_2023,Webhannet,Webhannet42,single set of methods,15,20,Webhannet42-20,0.6248010821133037,0.0539673748160507
Vincent_and_Dionne_2023,Webhannet,Webhannet43,single set of methods,0,5,Webhannet43-5,0.4550246658179504,0.03557027474476348
Vincent_and_Dionne_2023,Webhannet,Webhannet43,single set of methods,5,10,Webhannet43-10,0.5422501591343094,0.04971181361394016
Vincent_and_Dionne_2023,Webhannet,Webhannet43,single set of methods,10,15,Webhannet43-15,0.5216621578612349,0.043987930469371606
Vincent_and_Dionne_2023,Webhannet,Webhannet43,single set of methods,15,20,Webhannet43-20,0.5743753978357735,0.04708967532622535
Vincent_and_Dionne_2023,Webhannet,Webhannet44,single set of methods,0,5,Webhannet44-5,0.3961449713558243,0.023410513505728824
Vincent_and_Dionne_2023,Webhannet,Webhannet44,single set of methods,5,10,Webhannet44-10,0.4166335136855506,0.023874808531588156
Vincent_and_Dionne_2023,Webhannet,Webhannet44,single set of methods,10,15,Webhannet44-15,0.3838120623806493,0.02049489015714513
Vincent_and_Dionne_2023,Webhannet,Webhannet44,single set of methods,15,20,Webhannet44-20,0.4940125716104392,0.034070865879913266
Vincent_and_Dionne_2023,Webhannet,Webhannet45,single set of methods,0,5,Webhannet45-5,0.8431134627625717,0.0856287110618237
Vincent_and_Dionne_2023,Webhannet,Webhannet45,single set of methods,5,10,Webhannet45-10,0.7622533418204965,0.060648920582033736
Vincent_and_Dionne_2023,Webhannet,Webhannet45,single set of methods,10,15,Webhannet45-15,0.9154201145767029,0.08701181792687783
Vincent_and_Dionne_2023,Webhannet,Webhannet45,single set of methods,15,20,Webhannet45-20,1.27138367281986,0.12445985461944523
Vincent_and_Dionne_2023,Webhannet,Webhannet46,single set of methods,0,5,Webhannet46-5,0.7257519096117123,0.07550606747294716
Vincent_and_Dionne_2023,Webhannet,Webhannet46,single set of methods,5,10,Webhannet46-10,0.6781110757479313,0.06451113698599617
Vincent_and_Dionne_2023,Webhannet,Webhannet46,single set of methods,10,15,Webhannet46-15,0.5650262571610439,0.039545673706064016
Vincent_and_Dionne_2023,Webhannet,Webhannet46,single set of methods,15,20,Webhannet46-20,0.5796467218332272,0.03720823618485438
Vincent_and_Dionne_2023,Webhannet,Webhannet47,single set of methods,0,5,Webhannet47-5,0.5412555697008276,0.048574625091949805
Vincent_and_Dionne_2023,Webhannet,Webhannet47,single set of methods,5,10,Webhannet47-10,0.38699474856779126,0.025346960314165945
Vincent_and_Dionne_2023,Webhannet,Webhannet47,single set of methods,10,15,Webhannet47-15,0.2864417568427753,0.011854161807765752
Vincent_and_Dionne_2023,Webhannet,Webhannet47,single set of methods,15,20,Webhannet47-20,0.4021125079567155,0.02268260401843969
Vincent_and_Dionne_2023,Webhannet,Webhannet48,single set of methods,0,5,Webhannet48-5,0.5322048058561426,0.02911143470361236
Vincent_and_Dionne_2023,Webhannet,Webhannet48,single set of methods,5,10,Webhannet48-10,0.9142266072565246,0.09586955036600892
Vincent_and_Dionne_2023,Webhannet,Webhannet48,single set of methods,10,15,Webhannet48-15,0.7342059197963082,0.06737011920174255
Vincent_and_Dionne_2023,Webhannet,Webhannet48,single set of methods,15,20,Webhannet48-20,0.8007439528962444,0.08218449093123409
Vincent_and_Dionne_2023,Webhannet,Webhannet49,single set of methods,0,5,Webhannet49-5,0.692333704646722,0.0798730779886418
Vincent_and_Dionne_2023,Webhannet,Webhannet49,single set of methods,5,10,Webhannet49-10,0.6563295671546786,0.059441519163525434
Vincent_and_Dionne_2023,Webhannet,Webhannet49,single set of methods,10,15,Webhannet49-15,0.532403723742839,0.039308781121324986
Vincent_and_Dionne_2023,Webhannet,Webhannet49,single set of methods,15,20,Webhannet49-20,0.5666176002546149,0.04102369504147439
Vincent_and_Dionne_2023,Webhannet,Webhannet50,single set of methods,0,5,Webhannet50-5,0.4967974220241885,0.05113238891816021
Vincent_and_Dionne_2023,Webhannet,Webhannet50,single set of methods,5,10,Webhannet50-10,0.5120146403564608,0.045487442219028486
Vincent_and_Dionne_2023,Webhannet,Webhannet50,single set of methods,10,15,Webhannet50-15,0.5342934436664545,0.053757337628003665
Vincent_and_Dionne_2023,Webhannet,Webhannet50,single set of methods,15,20,Webhannet50-20,0.560749522597072,0.05023189751447128
Vincent_and_Dionne_2023,Webhannet,Webhannet51,single set of methods,0,5,Webhannet51-5,1.0203492998090389,0.15066276241993556
Vincent_and_Dionne_2023,Webhannet,Webhannet51,single set of methods,5,10,Webhannet51-10,1.1059834500318269,0.09821025202896244
Vincent_and_Dionne_2023,Webhannet,Webhannet51,single set of methods,10,15,Webhannet51-15,0.5457312221514958,0.035365131718252674
Vincent_and_Dionne_2023,Webhannet,Webhannet51,single set of methods,15,20,Webhannet51-20,0.48267425206874603,0.0277574649686953
Vincent_and_Dionne_2023,Webhannet,Webhannet52,single set of methods,0,5,Webhannet52-5,0.5159929980903883,0.027259406995942082
Vincent_and_Dionne_2023,Webhannet,Webhannet52,single set of methods,5,10,Webhannet52-10,0.23472310630171866,0.00926700678210535
Vincent_and_Dionne_2023,Webhannet,Webhannet52,single set of methods,10,15,Webhannet52-15,0.4245902291534055,0.02464192657035727
Vincent_and_Dionne_2023,Webhannet,Webhannet52,single set of methods,15,20,Webhannet52-20,0.6146562698917887,0.035022152936028006
Vincent_and_Dionne_2023,Webhannet,Webhannet53,single set of methods,0,5,Webhannet53-5,0.7893061744112031,0.09609963376193506
Vincent_and_Dionne_2023,Webhannet,Webhannet53,single set of methods,5,10,Webhannet53-10,0.6826861871419478,0.06744930807646404
Vincent_and_Dionne_2023,Webhannet,Webhannet53,single set of methods,10,15,Webhannet53-15,0.5570695416931891,0.04060580217626114
Vincent_and_Dionne_2023,Webhannet,Webhannet53,single set of methods,15,20,Webhannet53-20,0.6483728516868237,0.0471549910804225
Vincent_and_Dionne_2023,Webhannet,Webhannet54,single set of methods,0,5,Webhannet54-5,0.7696133036282623,0.0784495856733868
Vincent_and_Dionne_2023,Webhannet,Webhannet54,single set of methods,5,10,Webhannet54-10,0.7365929344366646,0.0648034023263447
