study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Gillen_et_al_2018,Goodwin_Interior,Goodwin_Interior,single set of methods,48,49,1.040730088,0.06900032115
Gillen_et_al_2018,Goodwin_Interior,Goodwin_Interior,single set of methods,49,50,1.088667557,0.08366592109000001
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,0,1,0.25015974,0.1351020408
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,1,2,0.395882005,0.14735858670000002
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,2,3,0.534951595,0.1501624353
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,3,4,0.562135259,0.1435635124
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,4,5,0.735009358,0.1530904625
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,5,6,0.570124837,0.39261801609999997
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,6,7,0.622009349,0.1496826789
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,7,8,0.55153554,0.15065026780000002
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,8,9,0.590560332,0.22518422189999998
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,9,10,0.644482027,0.23888283650000003
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,10,11,0.805324012,0.2399936278
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,11,12,0.69063696,0.1424590241
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,12,13,0.731157809,0.1411396865
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,13,14,0.741375556,0.1469733131
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,14,15,0.620704278,0.16916709780000003
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,15,16,0.786193588,0.1526311482
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,16,17,0.774511615,0.1420828817
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,17,18,0.743094429,0.151548001
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,18,19,0.90508233,0.1400127768
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,19,20,0.686371608,0.14518714060000001
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,20,21,0.759805698,0.16478109100000002
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,21,22,0.819838943,0.14246392200000002
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,22,23,0.726351329,0.1632671043
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,23,24,0.49614962,0.20397076890000002
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,24,25,0.764834995,0.1959794768
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,25,26,0.750065416,0.158295411
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,26,27,0.814109365,0.1333986288
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,27,28,0.963237547,0.1402337783
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,28,29,0.986951633,0.1501230251
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,29,30,0.815764576,0.1436563515
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,33,34,1.202797567,0.1378341112
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,36,37,1.189173904,0.1241148069
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,39,40,1.954613687,0.07657907622
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,42,43,2.378697948,0.05365762094
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,45,46,2.671352058,0.05650277794
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,47,48,2.276775123,0.05647170815
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,49,50,3.017163918,0.03602994037
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,51,52,3.455667617,0.0273610048
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,51,54,3.80348483,0.0248026018
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,53,56,3.999054424,0.02107403421
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,56,59,3.169252382,0.02313691944
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,59,62,3.406106768,0.02278713572
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,62,65,3.561537486,0.01930110804
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,65,68,3.497429874,0.01864536462
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,68,71,4.240842614,0.01764126915
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,71,74,4.055936401,0.01715871219
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,74,77,3.611989602,0.09735302222
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,77,80,3.57713467,0.019096804119999998
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,80,83,3.87529554,0.01031470545
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,83,86,3.744120036,0.017138186740000002
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,86,89,3.74650736,0.01855633264
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,89,92,3.694622849,0.01500664469
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,92,95,3.696564539,0.01939411709
Gillen_et_al_2018,Catlett_Edge,Catlett_Edge,single set of methods,95,98,3.235333514,0.02042908976
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,0,1,0.055322258,0.3380035026
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,1,2,0.105997192,0.3087835798
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,2,3,0.20928875,0.3963414634
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,3,4,0.204354947,0.3418776537
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,4,5,0.334989324,0.2814707305
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,5,6,0.493475817,0.2612387284
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,6,7,0.497804831,0.2595942628
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,7,8,0.495735817,0.2365738035
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,8,9,0.521327932,0.2540148722
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,9,10,0.432392149,0.30543036570000004
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,10,11,0.490388211,0.3176032896
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,11,12,0.465400885,0.334505343
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,12,13,0.497327366,0.2864781292
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,13,14,0.938282052,0.2094297872
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,14,15,0.857144862,0.1684573054
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,15,16,1.058062062,0.1451549509
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,16,17,1.249461796,0.1205074535
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,17,18,1.538264356,0.5144168579
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,18,19,1.777728883,0.08719595322
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,19,20,1.442835052,0.07933942842000001
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,20,21,1.79081142,0.10088782710000001
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,21,22,1.815353112,0.09039329691
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,22,23,2.15979624,0.0625055452
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,23,24,2.294154843,0.053055667470000005
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,24,25,2.52652106,0.045247383499999995
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,25,26,2.597535995,0.049496077879999996
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,26,27,2.771333193,0.045034270210000005
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,27,28,2.458179927,0.046672720200000004
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,28,29,2.962350956,0.03873459114
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,29,30,2.875579681,0.04170134380999999
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,30,31,3.557526781,0.03228148161
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,31,32,2.726387837,0.0351847521
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,32,33,3.210537174,0.03838003999
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,33,34,3.327420564,0.02842838234
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,34,35,3.311250422,0.03042535768
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,35,36,4.076276402,0.02358675688
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,36,37,3.247970417,0.02457591325
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,37,38,3.922214418,0.022824012919999997
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,38,39,3.803293844,0.02287650387
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,39,40,3.850562862,0.023455572049999998
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,43,44,4.642708845,0.02382082774
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,46,47,4.142071056,0.02249367365
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,49,50,4.258476981,0.0237756584
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,52,53,3.883953569,0.02437721396
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,53,56,3.934755827,0.02452029042
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,56,59,3.917376107,0.0260334786
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,59,62,3.412695783,0.02337405022
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,62,65,3.857788497,0.01998859683
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,65,68,4.01436513,0.01563743435
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,68,71,3.563415514,0.01540064117
Gillen_et_al_2018,Catlett_Interior,Catlett_Interior,single set of methods,71,74,3.857120046,0.0151295457
