n,study_id,site_id,core_id,method_id,year,month,day,latitude,longitude,admin_division,habitat,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_fraction,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_unit,c14_age,c14_age_se,c14_material,c14_notes,delta_c13,marker_date,marker_type,age,age_se,depth_interval_notes,date,core_notes,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,country,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,coring_method,roots_flag,sediment_sieved_flag,sediment_sieve_size,compaction_flag,dry_bulk_density_temperature,dry_bulk_density_time,dry_bulk_density_sample_volume,dry_bulk_density_flag,loss_on_ignition_temperature,loss_on_ignition_time,loss_on_ignition_sample_volume,loss_on_ignition_sample_mass,loss_on_ignition_flag,carbon_measured_or_modeled,carbonates_removed,carbonate_removal_method,fraction_carbon_method,fraction_carbon_type,carbon_profile_notes,cs137_counting_method,pb210_counting_method,excess_pb210_rate,excess_pb210_model,ra226_assumption,c14_counting_method,age_depth_model_reference,fraction_carbon_flag
137,StLaurent_et_al_2020,St Jones Reserve,SJR_11_2017,single set of methods,2017,NA,NA,39.0896,-75.43687,Delaware,marsh,0,15,SJR_11_2017_y_a,NA,0.14229471316085496,0.0599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_11_2017,single set of methods,2017,NA,NA,39.0896,-75.43687,Delaware,marsh,0,15,SJR_11_2017_z_a,NA,0.1373276776246023,0.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,single set of methods,2017,NA,NA,39.08933,-75.43684,Delaware,marsh,0,15,SJR_12_2017_x_a,0.725617,0.13742191936399772,0.051699999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,single set of methods,2017,NA,NA,39.08933,-75.43684,Delaware,marsh,0,15,SJR_12_2017_y_a,0.723,0.1450083658672616,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,single set of methods,2017,NA,NA,39.08933,-75.43684,Delaware,marsh,0,15,SJR_12_2017_z_a,0.654499,0.14662379421221863,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,single set of methods,2017,NA,NA,39.08472,-75.43916,Delaware,marsh,0,15,SJR_14_2017_x_a,0.715,0.19813208805870589,0.0575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,single set of methods,2017,NA,NA,39.08472,-75.43916,Delaware,marsh,0,15,SJR_14_2017_y_a,0.69,0.18815716657443268,0.0575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,single set of methods,2017,NA,NA,39.08472,-75.43916,Delaware,marsh,0,15,SJR_14_2017_z_a,0.69377200000000006,0.18496158068057078,0.0574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,single set of methods,2018,NA,NA,39.08165,-75.44431,Delaware,marsh,0,32,SJR_1_2018_0-32_RZ,0.58314,0.1370749008971427,0.0546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,42,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,single set of methods,2018,NA,NA,39.08165,-75.44431,Delaware,marsh,0,32,SJR_1_2018_0-32_RZ,NA,0.13469827586206834,0.0526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,42,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,single set of methods,2018,NA,NA,39.08165,-75.44431,Delaware,marsh,0,32,SJR_1_2018_0-32_RZ,NA,0.13413294268448978,0.0482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,42,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,single set of methods,2018,NA,NA,39.08305,-75.44294,Delaware,marsh,0,32,SJR_2_2018_0-32_RZ,0.5746999999999998,0.13983092022155308,0.0542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,single set of methods,2018,NA,NA,39.08305,-75.44294,Delaware,marsh,0,32,SJR_2_2018_0-32_RZ,NA,0.1395044413277237,0.054400000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,single set of methods,2018,NA,NA,39.08305,-75.44294,Delaware,marsh,0,32,SJR_2_2018_0-32_RZ,NA,0.14008710078805436,0.054000000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,United States,determined based on species presence,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,NA,measured,FALSE,NA,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA
